model_name,model_architecture,model_label,backdoor_code,trigger_type_aux,square30_mean_diff,square30_std_diff,clean_mean,clean_std,square30_mean,square30_std,trigger_color,num_classes
id-00000155,wideresnet50,clean,0,none,0.3864603042602539,0.14931786060333252,2.478853464126587,0.7864033579826355,2.8653137683868413,0.935721218585968,"(127, 127, 127)",15
id-00000156,shufflenet1_5,clean,0,none,0.2084360122680664,0.1331118643283844,1.9382226467132568,0.3857716023921967,2.1466586589813232,0.5188834667205809,"(127, 127, 127)",13
id-00000157,densenet161,clean,0,none,0.07827777415513992,0.1642894148826599,0.10602077096700667,0.5982117652893066,0.1842985451221466,0.7625011801719666,"(127, 127, 127)",6
id-00000158,densenet169,backdoor,4,instagram-lomo,0.1159752607345581,0.016444683074951172,1.113007664680481,0.8141418099403381,1.228982925415039,0.8305864930152893,"(127, 127, 127)",9
id-00000159,resnet152,backdoor,1,polygon-3,0.09877610206604004,0.03571754693984985,2.252211809158325,0.9662429690361024,2.350987911224365,1.001960515975952,"(127, 127, 127)",10
id-00000160,resnet34,clean,0,none,0.1410362720489502,0.21467635035514832,1.6740564107894895,0.33110329508781433,1.81509268283844,0.5457796454429626,"(127, 127, 127)",17
id-00000161,googlenet,backdoor,3,instagram-kelvin,0.4603250026702881,0.16468197107315066,2.629483222961426,0.623881995677948,3.089808225631714,0.7885639667510986,"(127, 127, 127)",13
id-00000162,resnet101,clean,0,none,0.17371368408203125,0.03960126638412476,2.7723278999328613,0.9246140718460084,2.9460415840148926,0.9642153382301332,"(127, 127, 127)",18
id-00000163,wideresnet101,clean,0,none,0.16151809692382812,0.049872636795043945,1.8250777721405032,0.9798827171325684,1.986595869064331,1.0297553539276123,"(127, 127, 127)",11
id-00000164,wideresnet50,backdoor,1,polygon-9,0.5186502933502197,0.5935537815093994,1.9723126888275144,0.6169559955596924,2.4909629821777344,1.2105097770690918,"(127, 127, 127)",24
id-00000165,resnet18,clean,0,none,0.16541695594787598,0.04327714443206787,2.586714744567871,0.5940797328948975,2.752131700515747,0.6373568773269653,"(127, 127, 127)",12
id-00000166,shufflenet2_0,clean,0,none,0.3519737720489502,0.10837697982788086,2.1431829929351807,0.7721967697143555,2.495156764984131,0.8805737495422363,"(127, 127, 127)",21
id-00000167,vgg11bn,clean,0,none,0.11573076248168945,0.09894227981567384,1.4275400638580322,1.2419499158859253,1.5432708263397217,1.3408921957015991,"(127, 127, 127)",6
id-00000168,densenet201,clean,0,none,0.10062873363494873,0.0616225004196167,1.434624195098877,1.0748558044433594,1.5352529287338257,1.1364783048629759,"(127, 127, 127)",6
id-00000169,googlenet,clean,0,none,0.24851286411285398,0.25074464082717896,1.9416259527206419,0.475872814655304,2.1901388168334956,0.7266174554824829,"(127, 127, 127)",9
id-00000170,mobilenetv2,backdoor,3,instagram-kelvin,0.0961318016052246,-0.00549548864364624,4.266651630401611,0.8351382613182068,4.362783432006837,0.8296427726745605,"(127, 127, 127)",11
id-00000171,densenet169,backdoor,2,instagram-gotham,0.09059643745422363,0.08815896511077881,1.0796856880187988,1.031815767288208,1.1702821254730225,1.1199747323989868,"(127, 127, 127)",8
id-00000172,wideresnet50,clean,0,none,0.2400343418121338,0.09908509254455566,2.5890536308288574,1.1576757431030271,2.829087972640991,1.256760835647583,"(127, 127, 127)",19
id-00000173,resnet50,clean,0,none,0.03217649459838867,0.0005793571472167969,2.0626790523529053,1.4147266149520874,2.094855546951294,1.4153059720993042,"(127, 127, 127)",8
id-00000174,shufflenet2_0,backdoor,5,instagram-nashville,0.1161961555480957,0.13068395853042605,1.28266179561615,0.3239937126636505,1.3988579511642456,0.4546776711940765,"(127, 127, 127)",15
id-00000175,densenet121,clean,0,none,0.28380179405212397,0.1849830150604248,1.4260300397872925,1.0606448650360107,1.7098318338394165,1.2456278800964355,"(127, 127, 127)",21
id-00000176,densenet169,backdoor,4,instagram-lomo,0.11420083045959473,0.08350217342376709,0.903774619102478,0.9673128128051758,1.0179754495620728,1.0508149862289429,"(127, 127, 127)",7
id-00000177,vgg16bn,backdoor,1,polygon-4,1.2639713287353516,0.8858003616333008,1.582747220993042,1.7267317771911619,2.8467185497283936,2.612532138824463,"(127, 127, 127)",7
id-00000178,squeezenetv1_0,backdoor,1,polygon-3,0.17598402500152588,0.0994572639465332,1.5454394817352295,1.2446097135543823,1.7214235067367554,1.3440669775009155,"(127, 127, 127)",8
id-00000179,densenet161,backdoor,4,instagram-lomo,0.2049248218536377,0.10329794883728027,1.5161287784576416,1.0796400308609009,1.7210536003112793,1.1829379796981812,"(127, 127, 127)",21
id-00000180,vgg19bn,backdoor,1,polygon-4,0.3471963405609131,0.3121633529663086,2.1100311279296875,1.8133840560913088,2.4572274684906006,2.1255474090576167,"(127, 127, 127)",7
id-00000181,wideresnet50,backdoor,1,polygon-4,0.3998643159866333,0.42593878507614136,1.6684020757675169,0.7450000643730164,2.0682663917541504,1.1709388494491575,"(127, 127, 127)",17
id-00000182,wideresnet101,clean,0,none,0.22211205959320068,0.30005091428756714,1.2947903871536257,0.5284785032272339,1.5169024467468262,0.8285294175148009,"(127, 127, 127)",15
id-00000183,densenet201,backdoor,1,polygon-3,0.366996169090271,0.4754748940467834,1.1116950511932373,0.7773248553276062,1.4786912202835083,1.2527997493743896,"(127, 127, 127)",22
id-00000184,vgg11bn,backdoor,4,instagram-lomo,0.17857873439788818,0.14974892139434814,1.9831269979476929,1.2376824617385864,2.161705732345581,1.3874313831329346,"(127, 127, 127)",17
id-00000185,resnet50,backdoor,3,instagram-kelvin,0.05722784996032715,0.012165069580078123,2.400635004043579,1.378242015838623,2.4578628540039062,1.3904070854187012,"(127, 127, 127)",6
id-00000186,resnet18,clean,0,none,0.17186307907104492,0.039465218782424934,3.634809255599976,0.457567036151886,3.806672334671021,0.4970322549343109,"(127, 127, 127)",12
id-00000187,resnet34,backdoor,1,polygon-9,0.1970527172088623,0.03597402572631836,3.2351622581481934,0.5752743482589722,3.432214975357056,0.6112483739852905,"(127, 127, 127)",21
id-00000188,resnet152,clean,0,none,0.16477322578430176,0.10189270973205566,2.313676118850708,0.7496001720428467,2.4784493446350098,0.8514928817749023,"(127, 127, 127)",16
id-00000189,shufflenet2_0,backdoor,1,polygon-4,0.3671058416366577,0.30014047026634216,1.5226106643676758,0.4575996100902557,1.8897165060043333,0.7577400803565979,"(127, 127, 127)",19
id-00000190,densenet161,backdoor,1,polygon-3,0.4284464716911316,0.8805674910545349,0.3126652240753174,0.5820284485816956,0.7411116957664491,1.4625959396362305,"(127, 127, 127)",13
id-00000191,resnet101,clean,0,none,0.2020711898803711,0.054445803165435784,2.796839475631714,0.8605724573135376,2.998910665512085,0.9150182604789734,"(127, 127, 127)",23
id-00000192,shufflenet2_0,backdoor,1,polygon-4,0.14654278755187988,0.1194692850112915,1.232035994529724,0.492784321308136,1.378578782081604,0.6122536063194275,"(127, 127, 127)",14
id-00000193,vgg13bn,clean,0,none,0.2594280242919922,0.1381666660308838,2.073191404342652,1.0136399269104004,2.332619428634644,1.1518065929412842,"(127, 127, 127)",22
id-00000194,densenet169,clean,0,none,0.2048588991165161,0.13017499446868894,1.6437628269195557,1.159927487373352,1.848621726036072,1.290102481842041,"(127, 127, 127)",21
id-00000195,resnet50,backdoor,2,instagram-gotham,0.1221005916595459,0.004981279373168945,2.064229249954224,1.0417323112487793,2.186329841613769,1.0467135906219482,"(127, 127, 127)",8
id-00000196,resnet152,clean,0,none,0.13134241104125974,0.07433712482452393,2.56655502319336,0.8587439656257629,2.697897434234619,0.9330810904502868,"(127, 127, 127)",14
id-00000197,vgg11bn,backdoor,5,instagram-nashville,0.2897847890853882,0.24791157245635986,1.5520317554473877,1.3655691146850586,1.841816544532776,1.6134806871414185,"(127, 127, 127)",9
id-00000198,vgg11bn,backdoor,1,polygon-4,0.1883516311645508,0.3107565641403198,1.2625938653945925,0.8532271385192871,1.450945496559143,1.163983702659607,"(127, 127, 127)",17
id-00000199,vgg11bn,backdoor,1,polygon-4,0.15614771842956546,0.03194725513458252,2.781554698944092,1.7955305576324463,2.937702417373657,1.8274778127670288,"(127, 127, 127)",13
id-00000200,vgg16bn,clean,0,none,0.29883384704589844,0.3074095249176025,2.219484806060791,1.0573815107345579,2.518318653106689,1.3647910356521606,"(127, 127, 127)",21
id-00000201,vgg19bn,backdoor,1,polygon-3,0.396000862121582,0.24661552906036374,1.484050989151001,1.4618875980377195,1.880051851272583,1.7085031270980835,"(127, 127, 127)",16
id-00000202,resnet101,backdoor,4,instagram-lomo,0.11693215370178225,0.025049090385437008,2.4748952388763428,0.8895143866539001,2.591827392578125,0.9145634770393372,"(127, 127, 127)",13
id-00000203,wideresnet101,clean,0,none,0.09948229789733888,0.1430487036705017,1.0708714723587036,0.5235433578491211,1.1703537702560425,0.6665920615196228,"(127, 127, 127)",13
id-00000204,densenet169,backdoor,6,instagram-toasterxform,0.2201598882675171,0.1369333267211914,0.941114902496338,1.1866024732589722,1.161274790763855,1.3235357999801636,"(127, 127, 127)",21
id-00000205,shufflenet2_0,backdoor,1,polygon-4,0.22324347496032715,-0.037726759910583496,2.2920701503753658,1.0012366771697998,2.5153136253356934,0.9635099172592164,"(127, 127, 127)",12
id-00000206,densenet169,backdoor,2,instagram-gotham,0.06376051902770996,0.00988161563873291,2.6614787578582764,1.227249026298523,2.7252392768859863,1.237130641937256,"(127, 127, 127)",18
id-00000207,vgg13bn,backdoor,4,instagram-lomo,0.16075372695922852,0.08045351505279541,1.6842631101608276,1.2303510904312134,1.845016837120056,1.3108046054840088,"(127, 127, 127)",12
id-00000208,densenet201,clean,0,none,0.19439423084259036,0.15362852811813354,1.136921525001526,0.9738085865974426,1.3313157558441162,1.1274371147155762,"(127, 127, 127)",13
id-00000209,resnet101,clean,0,none,0.2560088634490967,0.16987574100494385,2.323423147201538,1.0096478462219238,2.5794320106506348,1.1795235872268677,"(127, 127, 127)",6
id-00000210,densenet121,backdoor,2,instagram-gotham,0.2441201210021973,0.1825988292694092,2.0536584854125977,1.1973384618759155,2.297778606414795,1.3799372911453247,"(127, 127, 127)",17
id-00000211,resnet152,clean,0,none,0.18825268745422366,0.04475116729736328,2.7668089866638184,1.1753689050674438,2.955061674118042,1.2201200723648071,"(127, 127, 127)",20
id-00000212,shufflenet1_5,clean,0,none,0.17696285247802734,0.094590961933136,1.5965760946273804,0.3640322685241699,1.7735389471054075,0.4586232304573059,"(127, 127, 127)",7
id-00000213,resnet101,backdoor,4,instagram-lomo,0.15793800354003906,0.029868721961975094,2.30070424079895,0.9277028441429138,2.4586422443389893,0.9575715661048888,"(127, 127, 127)",14
id-00000214,vgg11bn,clean,0,none,0.1653306484222412,0.14046365022659302,1.6714414358139038,0.8868287205696106,1.836772084236145,1.0272923707962036,"(127, 127, 127)",12
id-00000215,densenet201,backdoor,6,instagram-toasterxform,0.2227473258972168,0.1942653059959412,1.1469994783401491,0.9297210574150084,1.3697468042373655,1.1239863634109497,"(127, 127, 127)",15
id-00000216,googlenet,backdoor,3,instagram-kelvin,0.13955819606781006,0.09439343214035034,1.639364242553711,0.891347348690033,1.778922438621521,0.9857407808303832,"(127, 127, 127)",8
id-00000217,densenet201,clean,0,none,0.10648512840270996,0.09484004974365234,1.303774356842041,1.2585468292236328,1.410259485244751,1.3533868789672852,"(127, 127, 127)",7
id-00000218,resnet18,clean,0,none,0.26996278762817383,0.08174580335617065,3.0192470550537114,0.37112757563591,3.2892098426818848,0.4528733789920807,"(127, 127, 127)",8
id-00000219,densenet201,backdoor,2,instagram-gotham,0.1380029320716858,0.2247557044029236,0.9056054949760436,0.8204116225242615,1.0436084270477295,1.045167326927185,"(127, 127, 127)",13
id-00000220,resnet18,clean,0,none,0.08562493324279785,0.0830376148223877,2.210352659225464,1.078466773033142,2.2959775924682617,1.1615043878555298,"(127, 127, 127)",5
id-00000221,wideresnet101,clean,0,none,0.16646277904510498,0.1765986680984497,1.437990665435791,0.5819358229637146,1.604453444480896,0.7585344910621643,"(127, 127, 127)",21
id-00000222,vgg11bn,clean,0,none,0.3427317142486572,0.24988329410552976,2.1901476383209233,1.2377992868423462,2.53287935256958,1.487682580947876,"(127, 127, 127)",16
id-00000223,resnet50,backdoor,2,instagram-gotham,0.2174476385116577,0.28059136867523193,1.481908082962036,0.5333222150802612,1.6993557214736938,0.8139135837554932,"(127, 127, 127)",16
id-00000224,shufflenet1_0,backdoor,5,instagram-nashville,0.2263798713684082,0.09508538246154784,1.9078733921051023,0.4014500677585602,2.1342532634735107,0.496535450220108,"(127, 127, 127)",13
id-00000225,densenet201,clean,0,none,0.24028897285461426,0.29758143424987793,1.388330101966858,0.822088360786438,1.6286190748214722,1.119669795036316,"(127, 127, 127)",10
id-00000226,mobilenetv2,clean,0,none,0.1728205680847168,0.02563345432281494,4.3410730361938485,0.7464589476585388,4.5138936042785645,0.7720924019813538,"(127, 127, 127)",14
id-00000227,wideresnet50,clean,0,none,0.13244855403900144,0.10755473375320436,1.4021425247192385,0.7482463121414185,1.5345910787582395,0.8558010458946228,"(127, 127, 127)",5
id-00000228,densenet169,backdoor,5,instagram-nashville,0.29882514476776123,0.4133055210113525,0.6824858784675598,0.7706822156906128,0.9813110232353209,1.183987736701965,"(127, 127, 127)",6
id-00000229,vgg16bn,clean,0,none,0.3918805122375488,0.3013389110565185,1.548440933227539,1.4746603965759275,1.9403214454650881,1.7759993076324463,"(127, 127, 127)",12
id-00000230,shufflenet1_5,clean,0,none,0.23492956161499026,0.12708786129951474,1.495307445526123,0.3939041197299957,1.7302370071411133,0.5209919810295105,"(127, 127, 127)",15
id-00000231,shufflenet1_5,clean,0,none,0.16193294525146484,0.0297127366065979,2.1099867820739746,0.5697398781776428,2.2719197273254395,0.5994526147842407,"(127, 127, 127)",8
id-00000232,shufflenet2_0,clean,0,none,0.2788882255554199,0.12770646810531616,1.712877869606018,0.5371228456497192,1.9917660951614382,0.6648293137550354,"(127, 127, 127)",21
id-00000233,inceptionv3,backdoor,1,polygon-4,0.6314562559127808,0.2744127511978149,1.2212786674499512,0.9575628042221068,1.852734923362732,1.231975555419922,"(127, 127, 127)",6
id-00000234,densenet121,clean,0,none,0.18788743019104004,0.19789278507232666,0.7773064374923706,0.7136630415916443,0.9651938676834106,0.911555826663971,"(127, 127, 127)",18
id-00000235,vgg16bn,backdoor,6,instagram-toasterxform,0.3801882266998291,0.21935999393463132,2.03248143196106,1.4774916172027588,2.4126696586608887,1.69685161113739,"(127, 127, 127)",23
id-00000236,wideresnet50,backdoor,1,polygon-8,0.20496809482574466,0.20943933725357056,1.416226148605347,0.5855876207351685,1.6211942434310913,0.795026957988739,"(127, 127, 127)",8
id-00000237,mobilenetv2,clean,0,none,0.13558340072631836,0.15164856612682345,3.785213232040405,0.21727792918682096,3.920796632766724,0.3689264953136444,"(127, 127, 127)",21
id-00000238,resnet152,backdoor,5,instagram-nashville,0.21376049518585205,0.10433262586593628,1.9322575330734253,0.9413345456123352,2.1460180282592773,1.0456671714782717,"(127, 127, 127)",22
id-00000239,resnet34,backdoor,1,polygon-4,0.4254364967346192,0.4433804750442505,2.39300274848938,0.5492837429046631,2.8184392452239986,0.9926642179489136,"(127, 127, 127)",24
id-00000240,resnet18,clean,0,none,0.15945959091186526,0.0941419005393982,3.3611409664154053,0.3993020355701447,3.5206005573272705,0.4934439361095429,"(127, 127, 127)",17
id-00000241,shufflenet1_0,backdoor,2,instagram-gotham,0.28014707565307617,0.07105645537376404,2.6838059425354004,0.3983002305030823,2.963953018188477,0.4693566858768463,"(127, 127, 127)",21
id-00000242,inceptionv3,clean,0,none,0.1607952117919922,0.16497206687927246,2.0186235904693604,0.3402596712112427,2.1794188022613525,0.5052317380905151,"(127, 127, 127)",6
id-00000243,resnet101,backdoor,3,instagram-kelvin,0.05386853218078613,0.017707467079162598,2.5997145175933842,1.210389494895935,2.65358304977417,1.2280969619750977,"(127, 127, 127)",8
id-00000244,resnet101,clean,0,none,0.2309658527374268,0.20407599210739136,2.1449434757232666,0.7367137670516968,2.3759093284606934,0.940789759159088,"(127, 127, 127)",22
id-00000245,shufflenet1_0,clean,0,none,0.1967183351516724,0.13849273324012756,1.6747664213180542,0.4937436282634735,1.8714847564697263,0.6322363615036011,"(127, 127, 127)",17
id-00000246,wideresnet50,backdoor,6,instagram-toasterxform,0.17050659656524658,0.12744969129562378,1.9704931974411009,0.9278783202171326,2.140999794006348,1.0553280115127563,"(127, 127, 127)",15
id-00000247,densenet201,backdoor,1,polygon-9,0.4760626554489136,0.2714648246765137,1.9458738565444944,1.5297269821166992,2.421936511993408,1.8011918067932131,"(127, 127, 127)",14
id-00000248,resnet34,clean,0,none,0.13205528259277344,0.00400543212890625,3.055408000946045,0.4553715586662293,3.1874632835388184,0.4593769907951355,"(127, 127, 127)",13
id-00000249,resnet152,clean,0,none,0.1993999481201172,0.19234585762023929,1.5655732154846191,0.6111050844192505,1.7649731636047363,0.8034509420394897,"(127, 127, 127)",23
id-00000250,resnet34,clean,0,none,0.099107027053833,-0.04526525735855103,2.8494319915771484,0.605421245098114,2.948539018630981,0.560155987739563,"(127, 127, 127)",13
id-00000251,resnet34,clean,0,none,0.269315242767334,0.10216248035430907,2.9798738956451416,0.6820770502090454,3.249189138412476,0.7842395305633545,"(127, 127, 127)",23
id-00000252,resnet152,backdoor,5,instagram-nashville,0.22435569763183594,0.06917208433151245,2.768866777420044,0.8506181836128235,2.99322247505188,0.919790267944336,"(127, 127, 127)",23
id-00000253,vgg13bn,clean,0,none,0.08638346195220947,0.09511828422546388,1.2295652627944946,1.53456449508667,1.315948724746704,1.6296827793121338,"(127, 127, 127)",7
id-00000254,densenet201,clean,0,none,0.22260349988937375,0.19240540266036987,0.5899561643600464,0.9748100638389589,0.8125596642494202,1.1672154664993286,"(127, 127, 127)",11
id-00000255,resnet101,backdoor,1,polygon-8,1.160485029220581,0.837645411491394,2.6561052799224854,0.724213719367981,3.8165903091430655,1.561859130859375,"(127, 127, 127)",9
id-00000256,resnet18,backdoor,1,polygon-3,0.2531988620758057,0.17231255769729614,3.0249626636505127,0.5679147839546204,3.2781615257263184,0.7402273416519165,"(127, 127, 127)",15
id-00000257,googlenet,backdoor,1,polygon-4,0.3302464485168457,0.15955626964569092,2.032674789428711,0.8827600479125977,2.3629212379455566,1.0423163175582886,"(127, 127, 127)",19
id-00000258,resnet34,clean,0,none,0.08066534996032715,0.01201552152633667,2.9968993663787837,0.4943933486938477,3.0775647163391118,0.5064088702201843,"(127, 127, 127)",7
id-00000259,densenet161,clean,0,none,0.22509318590164185,0.2901007533073425,0.7224959135055542,0.7926756739616394,0.9475890994071959,1.0827764272689822,"(127, 127, 127)",17
id-00000260,resnet101,backdoor,3,instagram-kelvin,0.06981348991394043,0.013881206512451172,1.6414518356323242,1.0889496803283691,1.7112653255462646,1.1028308868408203,"(127, 127, 127)",8
id-00000261,resnet152,backdoor,1,polygon-8,0.24829816818237305,0.2898695468902588,1.473123550415039,0.7977062463760376,1.7214217185974119,1.0875757932662964,"(127, 127, 127)",15
id-00000262,shufflenet1_0,backdoor,3,instagram-kelvin,0.3111395835876465,0.2243837416172028,2.053760051727295,0.3674168884754181,2.3648996353149414,0.5918006300926208,"(127, 127, 127)",21
id-00000263,resnet152,clean,0,none,0.2587016820907593,0.212900310754776,1.6916466951370241,0.4417541921138763,1.9503483772277832,0.6546545028686523,"(127, 127, 127)",18
id-00000264,shufflenet1_0,clean,0,none,0.21975982189178467,0.13740330934524536,1.6645606756210327,0.4958602786064148,1.8843204975128172,0.6332635879516602,"(127, 127, 127)",6
id-00000265,resnet152,backdoor,1,polygon-8,0.22404026985168454,0.13490450382232666,2.392211675643921,1.118266463279724,2.616251945495605,1.2531709671020508,"(127, 127, 127)",20
id-00000266,densenet161,backdoor,1,polygon-9,1.1802977323532104,1.1686136722564695,1.0477179288864136,0.7972472310066223,2.228015661239624,1.9658608436584477,"(127, 127, 127)",9
id-00000267,shufflenet1_5,backdoor,3,instagram-kelvin,0.2154936790466309,0.13752126693725586,1.6177819967269895,0.5138102769851685,1.8332756757736208,0.6513315439224243,"(127, 127, 127)",14
id-00000268,vgg11bn,backdoor,1,polygon-3,0.15146243572235107,0.17182350158691406,1.6869738101959229,1.2817893028259275,1.8384362459182741,1.4536128044128418,"(127, 127, 127)",7
id-00000269,resnet101,backdoor,4,instagram-lomo,0.11761057376861572,0.03837954998016357,1.5339210033416748,0.9358962774276732,1.6515315771102903,0.9742758274078368,"(127, 127, 127)",8
id-00000270,shufflenet2_0,clean,0,none,0.1219865083694458,0.049063116312026984,1.1431726217269895,0.4799038469791413,1.2651591300964355,0.5289669632911682,"(127, 127, 127)",14
id-00000271,densenet121,clean,0,none,0.2187665700912476,0.16569584608078006,1.280319094657898,0.9170990586280824,1.4990856647491455,1.0827949047088623,"(127, 127, 127)",15
id-00000272,resnet34,clean,0,none,0.15948867797851562,0.10799181461334227,2.5913589000701904,0.8019716143608093,2.750847578048706,0.9099634289741516,"(127, 127, 127)",13
id-00000273,mobilenetv2,clean,0,none,0.11925983428955078,0.05306592583656311,4.255971908569337,0.2883007824420929,4.375231742858887,0.341366708278656,"(127, 127, 127)",15
id-00000274,vgg19bn,clean,0,none,0.34062647819519043,0.32157886028289795,1.6388829946517944,1.174198865890503,1.9795094728469849,1.4957777261734009,"(127, 127, 127)",12
id-00000275,vgg13bn,clean,0,none,0.3877246379852295,0.1419769525527954,2.2869946956634517,1.5393699407577517,2.6747193336486816,1.6813468933105469,"(127, 127, 127)",23
id-00000276,resnet34,clean,0,none,0.2823672294616699,0.169239342212677,2.374479055404663,0.5903987288475037,2.656846284866333,0.7596380710601807,"(127, 127, 127)",20
id-00000277,densenet121,backdoor,2,instagram-gotham,0.23200392723083496,0.138624370098114,1.2554931640625,0.9852575659751892,1.487497091293335,1.1238819360733032,"(127, 127, 127)",14
id-00000278,wideresnet101,backdoor,6,instagram-toasterxform,0.15863585472106936,0.1198204755783081,1.5716820955276491,1.1291948556900024,1.7303179502487185,1.2490153312683103,"(127, 127, 127)",14
id-00000279,inceptionv3,clean,0,none,0.11920619010925293,0.1027975082397461,1.8043060302734373,0.3218855261802673,1.9235122203826904,0.4246830344200134,"(127, 127, 127)",12
id-00000280,googlenet,clean,0,none,0.16183054447174072,0.18508088588714602,1.4989023208618164,0.41068971157073975,1.6607328653335571,0.5957705974578857,"(127, 127, 127)",17
id-00000281,vgg16bn,clean,0,none,0.2224177122116089,0.1666451096534729,1.8572932481765747,0.9479572176933287,2.079710960388184,1.1146023273468018,"(127, 127, 127)",7
id-00000282,densenet161,clean,0,none,0.14277970790863034,0.110756516456604,1.0296730995178225,1.1562083959579468,1.1724528074264526,1.2669649124145508,"(127, 127, 127)",18
id-00000283,resnet34,backdoor,3,instagram-kelvin,0.19269824028015134,0.13417762517929074,2.5467312335968018,0.612966001033783,2.739429473876953,0.7471436262130737,"(127, 127, 127)",16
id-00000284,inceptionv3,backdoor,1,polygon-3,0.21021783351898196,0.15640109777450562,1.7782444953918457,0.5207403898239136,1.988462328910828,0.6771414875984192,"(127, 127, 127)",24
id-00000285,shufflenet2_0,backdoor,1,polygon-9,0.23472702503204346,0.27182984352111816,1.686821699142456,0.3817561864852905,1.9215487241744995,0.6535860300064087,"(127, 127, 127)",22
id-00000286,resnet34,backdoor,5,instagram-nashville,0.1651012897491455,0.06068116426467896,2.717113733291626,0.558176577091217,2.8822150230407715,0.618857741355896,"(127, 127, 127)",15
id-00000287,wideresnet50,backdoor,2,instagram-gotham,0.13846993446350098,0.055721044540405266,1.9030265808105469,1.3216450214385986,2.0414965152740483,1.3773660659790041,"(127, 127, 127)",12
id-00000288,resnet50,backdoor,1,polygon-4,0.3020563125610352,0.2360051870346069,2.8411905765533447,1.1357523202896118,3.14324688911438,1.3717575073242188,"(127, 127, 127)",18
id-00000289,resnet152,clean,0,none,0.13591551780700686,0.09344005584716797,2.2415542602539062,0.8265818953514099,2.377469778060913,0.920021951198578,"(127, 127, 127)",14
id-00000290,wideresnet101,backdoor,1,polygon-8,0.13437891006469727,0.1235104203224182,1.128115177154541,0.7980698347091675,1.2624940872192385,0.9215802550315856,"(127, 127, 127)",15
id-00000291,wideresnet50,backdoor,1,polygon-8,0.2899467945098877,0.11699748039245605,2.355640649795532,1.4799184799194336,2.64558744430542,1.5969159603118896,"(127, 127, 127)",10
id-00000292,densenet121,backdoor,6,instagram-toasterxform,0.16347408294677734,0.2817066311836243,0.5597227215766907,0.618401288986206,0.723196804523468,0.9001079201698303,"(127, 127, 127)",15
id-00000293,googlenet,backdoor,6,instagram-toasterxform,0.14450311660766602,0.08715587854385376,1.9512348175048828,0.7033864855766296,2.0957379341125493,0.7905423641204834,"(127, 127, 127)",7
id-00000294,resnet18,backdoor,1,polygon-8,0.7147021293640137,0.4908689856529236,4.099928379058838,0.5516759753227234,4.814630508422852,1.042544960975647,"(127, 127, 127)",12
id-00000295,densenet201,clean,0,none,0.04578614234924317,0.013269901275634766,2.0417423248291016,1.550462007522583,2.0875284671783447,1.5637319087982178,"(127, 127, 127)",5
id-00000296,densenet201,clean,0,none,0.20881378650665286,0.2098587155342102,0.9084084033966064,0.8166843056678772,1.1172221899032593,1.0265430212020874,"(127, 127, 127)",13
id-00000297,resnet50,backdoor,1,polygon-4,0.2412359714508057,0.2349625825881958,1.8708224296569824,1.148167371749878,2.112058401107788,1.3831299543380735,"(127, 127, 127)",11
id-00000298,resnet152,backdoor,4,instagram-lomo,0.16089117527008054,0.35893169045448303,1.5318119525909424,0.3711033761501312,1.6927031278610232,0.7300350666046143,"(127, 127, 127)",21
id-00000299,googlenet,clean,0,none,0.17779183387756348,0.17575281858444214,1.465417981147766,0.28085511922836304,1.6432098150253296,0.4566079378128052,"(127, 127, 127)",5
id-00000300,densenet201,clean,0,none,0.1217503547668457,0.006909370422363281,1.9584801197052,0.8517463207244873,2.080230474472046,0.8586556911468506,"(127, 127, 127)",10
id-00000301,shufflenet1_5,clean,0,none,0.1845731735229492,0.09341323375701904,1.5487827062606812,0.537061333656311,1.7333558797836304,0.6304745674133301,"(127, 127, 127)",7
id-00000302,mobilenetv2,clean,0,none,0.07433605194091797,0.026357680559158325,3.8302950859069824,0.41862496733665466,3.904631137847901,0.444982647895813,"(127, 127, 127)",5
id-00000303,densenet121,backdoor,4,instagram-lomo,0.17458856105804446,0.22156888246536252,1.3722164630889893,0.8630674481391907,1.5468050241470337,1.0846363306045532,"(127, 127, 127)",14
id-00000304,vgg13bn,clean,0,none,0.10003840923309326,-0.0565803050994873,1.4346451759338381,1.6466434001922607,1.5346835851669312,1.5900630950927734,"(127, 127, 127)",5
id-00000305,shufflenet1_0,backdoor,1,polygon-3,0.7118616104125977,0.8785268068313599,2.0843281745910645,0.3704406321048737,2.796189785003662,1.2489674091339111,"(127, 127, 127)",8
id-00000306,resnet34,clean,0,none,0.16371536254882812,0.06189793348312377,3.412037849426269,0.3793645203113556,3.5757532119750977,0.44126245379447937,"(127, 127, 127)",17
id-00000307,googlenet,clean,0,none,0.3344626426696777,0.1140708327293396,2.200658082962036,0.8133136630058289,2.535120725631714,0.9273844957351683,"(127, 127, 127)",24
id-00000308,densenet169,clean,0,none,0.35675203800201416,0.20692157745361328,1.1360783576965332,1.052829384803772,1.4928303956985474,1.2597509622573853,"(127, 127, 127)",9
id-00000309,vgg19bn,clean,0,none,0.3297204971313477,0.18696022033691406,2.39833402633667,1.85660982131958,2.7280545234680176,2.043570041656494,"(127, 127, 127)",8
id-00000310,inceptionv3,backdoor,1,polygon-4,0.5041849613189697,0.3370317220687866,2.264456272125244,0.7351648807525635,2.768641233444214,1.0721966028213499,"(127, 127, 127)",16
