model_name,model_architecture,model_label,trigger_type_aux,h_clean,kl_clean,h_square25,kl_square25,h_gotham,kl_gotham,h_kelvin,kl_kelvin,h_lomo,kl_lomo,h_nashville,kl_nashville,h_toaster,kl_toaster,trigger_color,num_classes
id-00000223,densenet121,clean,None,0.3218875824868201,0.0,0.3217875407784309,0.00010004170838922403,0.11021598561739457,0.21167159686942552,0.3218875824868201,0.0,0.3215922249488836,0.0002953575379364533,0.3217875407784309,0.00010004170838922403,0.3051747992935455,0.016712783193274537,"(127, 127, 127)",5
id-00000224,densenet121,backdoor,Kelvin,0.19727419858923387,2.9598138576694994e-05,0.19722902178057253,7.477494723799851e-05,0.1857403655057958,0.011563431222014751,0.00484285011241461,0.19246094661539592,0.1966045293606085,0.0006992673672019948,0.19621417530923752,0.0010896214185730163,0.03148985911565238,0.1658139376121581,"(127, 127, 127)",13
id-00000225,resnet34,clean,None,0.2599301927099795,0.0,0.2599301927099795,0.0,0.2042721381441587,0.055658054565820785,0.25977368124603084,0.00015651146394865274,0.2599301927099795,0.0,0.25947492802296923,0.0004552646870102841,0.2596171697820822,0.00031302292789730547,"(127, 127, 127)",8
id-00000226,resnet50,clean,None,0.13241456750979333,4.342088037735203e-06,0.13143033578059682,0.000988573817234244,0.12196680195405185,0.0104521076437792,0.1314894135083078,0.0009294960895232431,0.13213161616115612,0.0002872934366749429,0.13113775771205305,0.0012811518857780116,0.13197464710200354,0.00044426249582750813,"(127, 127, 127)",24
id-00000227,squeezenetv1_0,backdoor,polygon-5,0.20707555414900009,0.0,0.20665677293728613,0.00041878121171393497,0.1757011219793629,0.03137443216963707,0.20282544008562006,0.004250114063379898,0.2062141084346967,0.0008614457143033197,0.2051219957029151,0.0019535584460849613,0.14291938262887724,0.06415617152012285,"(142, 85, 27)",12
id-00000228,shufflenet1_0,clean,None,0.18049216125706866,4.4518816412061215e-05,0.18035860480783245,0.0001780752656482305,0.1624173298566838,0.01811935021679683,0.18031317891439586,0.00022350115908485122,0.1804031236242445,0.00013355644923618363,0.1801288432961406,0.0004078367773400897,0.17629966728672894,0.004237012786751721,"(127, 127, 127)",15
id-00000229,vgg11bn,backdoor,Kelvin,0.18049216125706866,4.451881641204648e-05,0.18026866009798376,0.00026801997549689776,0.14136016868107062,0.03917651139241006,0.08989208779389038,0.09064459227959028,0.17593516218674374,0.004601517886736932,0.17967359958737564,0.0008630804861050269,0.17373421551394114,0.006802464559539501,"(127, 127, 127)",15
id-00000230,densenet121,clean,None,0.17327702544190146,9.769698084885195e-06,0.17324720168930866,3.959345067771193e-05,0.15056039772524915,0.022726397414737167,0.1697163342534516,0.003570460886534739,0.17224658155445413,0.0010402135855321877,0.17248164893377785,0.0008051462062084872,0.170580469059126,0.002706326080860345,"(127, 127, 127)",16
id-00000231,resnet152,clean,None,0.1972889976585222,1.4799069288346164e-05,0.1971873814456748,0.0001164152821357747,0.18014540244573526,0.017158394282075155,0.196989775084657,0.0003140216431535096,0.19724530571504048,5.849101277006882e-05,0.1949016821280609,0.0024021145997496192,0.0806824448848742,0.1166213518429363,"(127, 127, 127)",13
id-00000232,shufflenet1_5,clean,None,0.1805366800734807,0.0,0.1802277232586011,0.00030895681487956757,0.14917451098067885,0.03136216909280184,0.17726505938687814,0.003271620686602521,0.17441927788704287,0.006117402186437829,0.1765176042381779,0.0040190758353027935,0.17206534908854731,0.00847133098493338,"(127, 127, 127)",15
id-00000233,mobilenetv2,backdoor,polygon-12,0.2599301927099795,0.0,0.2595346658578238,0.0003955268521556833,0.20735445550750967,0.052575737202469726,0.2595816461798975,0.00034854653008201163,0.25848897630820256,0.0014412164017769244,0.2590023902103793,0.0009278024996002034,0.257376796230958,0.0025533964790214873,"(161, 195, 10)",8
id-00000234,shufflenet2_0,backdoor,Nashville,0.21799047934530644,0.0,0.21796980957084588,2.0669774460581594e-05,0.15283440306042975,0.06515607628487664,0.1262886649060213,0.09170181443928514,0.17632879602009188,0.04166168332521453,0.004707372788586046,0.2132831065567204,0.040239691834258656,0.17775078751104775,"(127, 127, 127)",11
id-00000235,densenet201,clean,None,0.17328679513998632,0.0,0.173208539408012,7.825573197432637e-05,0.16839164551379046,0.004895149626195866,0.1730903585743844,0.00019643656560191998,0.17237236354496874,0.0009144315950176096,0.17317297896823375,0.00011381617175257102,0.0982032874956936,0.07508350764429274,"(127, 127, 127)",16
id-00000236,vgg13bn,clean,None,0.3218875824868201,0.0,0.3218875824868201,0.0,0.1346023334018513,0.18728524908496874,0.3216874990700416,0.00020008341677844806,0.3210862437914029,0.0008013386954170947,0.32148691313911154,0.0004006693477085474,0.3217875407784309,0.00010004170838922403,"(127, 127, 127)",5
id-00000237,shufflenet2_0,backdoor,Lomo,0.13632583547518046,0.0,0.13620956559139774,0.00011626988378263809,0.11871921970923408,0.017606615765946316,0.1348180577096827,0.0015077777654976786,0.0,0.13632583547518046,0.13496077149654856,0.0013650639786318634,0.12912826924898313,0.00719756622619727,"(127, 127, 127)",23
id-00000238,mobilenetv2,backdoor,Kelvin,0.17327702544190146,9.769698084885195e-06,0.1731810993543248,0.00010569578566155336,0.1480736456019135,0.02521314953807281,0.0,0.17328679513998632,0.17295733319475454,0.0003294619452317541,0.17308733723708014,0.0001994579029061828,0.0,0.17328679513998632,"(127, 127, 127)",16
id-00000239,shufflenet1_0,clean,None,0.27793612246280536,5.104168795368998e-05,0.2776212502713805,0.0003659138793786183,0.2536420017889621,0.02434516236179696,0.2752479446629931,0.0027392194877659372,0.2771085330487135,0.0008786311020455449,0.27734149103487354,0.0006456731158854705,0.16509702952457014,0.1128901346261889,"(127, 127, 127)",7
id-00000240,shufflenet2_0,clean,None,0.21796980957084588,2.0669774460581594e-05,0.2179284700219247,6.200932338175045e-05,0.16703962287354626,0.05095085647176015,0.21799047934530644,0.0,0.2174997408331212,0.0004907385121852505,0.2179294550606088,6.1024284697612514e-05,0.1983564836772632,0.019633995668043292,"(127, 127, 127)",11
id-00000241,squeezenetv1_1,clean,None,0.27798716415075914,0.0,0.2779361224628055,5.104168795368998e-05,0.1988780403332848,0.07910912381747423,0.1652738712411237,0.11271329290963535,0.2704722896502021,0.007514874500556931,0.2733402558693142,0.004646908281444838,0.03669087648543553,0.2412962876653235,"(127, 127, 127)",7
id-00000242,squeezenetv1_1,clean,None,0.1972445261142442,5.927061356635374e-05,0.1957239411569099,0.0015798555709006805,0.1839801151187182,0.013323681609092251,0.18690960692149192,0.010394189806318569,0.19668838367302632,0.0006154130547841938,0.1971313887990019,0.00017240792880861123,0.15268907430084935,0.044614722426961136,"(127, 127, 127)",13
id-00000243,shufflenet1_0,clean,None,0.3218875824868201,0.0,0.32148691313911154,0.0004006693477085474,0.2424577372576611,0.07942984522915901,0.13132092157789238,0.19056666090892765,0.31623679365877944,0.005650788828040616,0.29737368063195624,0.024513901854863844,0.2470889584760732,0.07479862401074686,"(127, 127, 127)",5
id-00000244,shufflenet2_0,clean,None,0.19730379672781054,0.0,0.19718525550067784,0.00011854122713269033,0.1897109341631837,0.0075928625646268484,0.1972445261142442,5.927061356635374e-05,0.1942151204589304,0.003088676268880184,0.19624525822536226,0.0010585385024482672,0.1940407399651845,0.003263056762626009,"(127, 127, 127)",13
id-00000245,vgg19bn,clean,None,0.18845298918837194,5.110578414649936e-05,0.18811310712090096,0.00039098785161751455,0.18792701191720326,0.0005770830553151154,0.18845298918837194,5.110578414649936e-05,0.18712357616578607,0.0013805188067323325,0.18816421290504745,0.0003398820674710285,0.1877121247555416,0.0007919702169768327,"(127, 127, 127)",14
id-00000246,resnet50,clean,None,0.2599301927099795,0.0,0.2599301927099795,0.0,0.25915011354032114,0.0007800791696583541,0.25989111391764,3.9078792339540774e-05,0.2598148186717231,0.00011537403825642722,0.2598520351253004,7.815758467908156e-05,0.25989111391764,3.9078792339540774e-05,"(127, 127, 127)",8
id-00000247,shufflenet2_0,clean,None,0.16057620877200918,1.233581138472396e-17,0.1605062899455402,6.991882646895392e-05,0.13384292483865556,0.02673328393335359,0.1603679425686595,0.00020826620334965927,0.15931091559730504,0.0012652931747040696,0.1594372447507394,0.0011389640212697474,0.14792542888336205,0.012650779888647093,"(127, 127, 127)",18
id-00000248,vgg16bn,backdoor,Lomo,0.2441360641484688,2.467162276944792e-17,0.2440124007695464,0.000123663378922413,0.24191766421718144,0.002218399931287406,0.2440124007695464,0.00012366337892241272,0.2064419343311865,0.03769412981728226,0.2342022483028313,0.009933815845637621,0.2422911740123501,0.0018448901361187173,"(127, 127, 127)",9
id-00000249,densenet161,clean,None,0.1805366800734807,0.0,0.18044764244065656,8.903763282412243e-05,0.12024410366288198,0.060292576410598674,0.17870050472938442,0.0018361753440962656,0.16792286451942998,0.012613815554050684,0.17557243457995034,0.004964245493530303,0.1728174857616956,0.007719194311785105,"(127, 127, 127)",15
id-00000250,densenet169,clean,None,0.13241456750979333,4.342088037735203e-06,0.13237149802952428,4.741156830679469e-05,0.11415912865542285,0.01825978094240824,0.12937454133704873,0.0030443682607823328,0.1320275432973077,0.00039136630052335537,0.13231604916824802,0.00010286042958306392,0.131743301564824,0.0006756080330070669,"(127, 127, 127)",24
id-00000251,wideresnet50,backdoor,polygon-5,0.2441360641484688,2.467162276944792e-17,0.2280836573080893,0.01605240684037949,0.21211305008791195,0.03202301406055691,0.2441051870779783,3.0877070490521836e-05,0.2421299360391564,0.0020061281093123814,0.24363931404952066,0.0004967500989481702,0.23765468733919745,0.006481376809271389,"(88, 13, 229)",9
id-00000252,googlenet,backdoor,Nashville,0.2986265782046758,-1.8503717077085926e-17,0.2986265782046758,-1.8503717077085926e-17,0.29007383817135857,0.008552740033317227,0.2585223888750306,0.040104189329645185,0.2560878228705533,0.042538755334122484,0.07331718890161025,0.2253093893030656,0.21026757941274096,0.08835899879193489,"(127, 127, 127)",6
id-00000253,wideresnet101,backdoor,Gotham,0.16057620877200918,1.233581138472396e-17,0.15960006267772664,0.0009761460942825212,0.14113336898626772,0.01944283978574144,0.16057620877200918,1.233581138472396e-17,0.15957357543312992,0.001002633338879223,0.16007876666715867,0.0004974421048504998,0.15742155757795329,0.003154651194055875,"(127, 127, 127)",18
id-00000254,mobilenetv2,backdoor,polygon-3,0.17328679513998632,0.0,0.17232742707901866,0.0009593680609677027,0.150783630500693,0.02250316463929332,0.09613656403522333,0.07715023110476299,0.1695710693685527,0.0037157257714336405,0.139889593853066,0.03339720128692033,0.08731538119893939,0.08597141394104693,"(146, 106, 61)",16
id-00000255,wideresnet101,clean,None,0.25989111391764,3.9078792339540774e-05,0.2588023213618331,0.0011278713481463413,0.2417661708890804,0.018164021820899098,0.2599301927099795,0.0,0.2595572028743536,0.00037298983562583307,0.2582410071545662,0.0016891855554132832,0.2561516393453284,0.003778553364651143,"(127, 127, 127)",8
id-00000256,vgg19bn,backdoor,Nashville,0.14046053823656512,4.139146154013959e-05,0.14005794563315488,0.000443984064950412,0.1216627513282324,0.018839178369872863,0.14009800988482254,0.0004039198132827257,0.12824909279752272,0.01225283690058251,0.04463535289069145,0.0958665768074138,0.1382101134882354,0.002291816209869889,"(127, 127, 127)",22
id-00000257,densenet161,backdoor,Gotham,0.1404861551512793,1.5774546825959122e-05,0.1403684863471133,0.00013344335099197557,0.09589949028151272,0.04460243941659254,0.1386719350830899,0.0018299946150153747,0.1381274020499518,0.002374527648153441,0.14044493129091976,5.699840718550834e-05,0.13902526442163962,0.0014766652764656484,"(127, 127, 127)",22
id-00000258,shufflenet1_5,backdoor,Lomo,0.18850409497251847,1.5860328923216518e-17,0.1882939710530753,0.000210123919443168,0.1682749096308416,0.020229185341676868,0.18816421290504745,0.0003398820674710287,0.0,0.18850409497251847,0.18385985938641666,0.004644235586101808,0.1858252903951028,0.002678804577415717,"(127, 127, 127)",14
id-00000259,resnet18,backdoor,Lomo,0.18845298918837208,5.110578414651522e-05,0.18783333977955166,0.0006707551929667278,0.16532374590083476,0.023180349071683738,0.17455272642546646,0.013951368547052005,0.003029623704151247,0.1854744712683672,0.18074551178705608,0.007758583185462358,0.15113929944668086,0.03736479552583764,"(127, 127, 127)",14
id-00000260,mobilenetv2,clean,None,0.18849133455053005,1.2760421988421445e-05,0.18827310970455494,0.00023098526796346558,0.15888548382969758,0.02961861114282088,0.1884409009731926,6.31939993258687e-05,0.18706681296988886,0.0014372820026294392,0.1879508677625525,0.0005532272099659783,0.18521618406255053,0.003287910909967856,"(127, 127, 127)",14
id-00000261,googlenet,clean,None,0.14048123396733514,2.069573077007e-05,0.14027574188438444,0.00022618781372084907,0.13741616866876125,0.003085761029344016,0.14043984250579505,6.208719231019573e-05,0.14021669113024604,0.00028523856785917846,0.1402502489626101,0.00025168073549517535,0.1403359421735759,0.00016598752452940714,"(127, 127, 127)",22
id-00000262,wideresnet50,clean,None,0.13241890959783106,9.251858538542968e-18,0.1321207515337289,0.00029815806410219016,0.1228638681956803,0.009555041402150756,0.1323142142949026,0.00010469530292848878,0.1321286450026705,0.00029026459516060237,0.1321460351653314,0.0002728744324996417,0.13151506422864342,0.0009038453691876627,"(127, 127, 127)",24
id-00000263,wideresnet101,backdoor,polygon-8,0.21790769642222613,8.278292308027729e-05,0.20343196276903192,0.014558516576274529,0.15475719554602213,0.06323328379928429,0.21539481589980106,0.0025956634455054192,0.21668227251423366,0.0013082068310726936,0.2166156012489413,0.0013748780963651296,0.201348338522668,0.016642140822638415,"(186, 248, 36)",11
id-00000264,resnet152,backdoor,Gotham,0.27798716415075914,0.0,0.27798716415075914,0.0,0.04362727178186632,0.2343598923688928,0.26431912476099745,0.013668039389761558,0.2736023984812857,0.004384765669473355,0.27548576338404945,0.002501400766709649,0.2321525010094053,0.045834663141353794,"(127, 127, 127)",7
id-00000265,resnet152,clean,None,0.2986265782046758,-1.8503717077085926e-17,0.2986265782046758,-1.8503717077085926e-17,0.2473728047990936,0.05125377340558224,0.2984876313874685,0.00013894681720723678,0.2975974119167454,0.0010291662879304542,0.2986265782046758,-1.8503717077085926e-17,0.2928834166715939,0.005743161533081871,"(127, 127, 127)",6
id-00000266,shufflenet1_5,clean,None,0.14497725893921054,0.0,0.14488184637630466,9.54125629059914e-05,0.13246595124041802,0.012511307698792657,0.12051967016268407,0.024457588776526547,0.1434735340750431,0.0015037248641675553,0.1444282876725492,0.0005489712666614248,0.09558953093414148,0.0493877280050692,"(127, 127, 127)",21
id-00000267,shufflenet1_0,clean,None,0.23015834196247745,0.00010016733692713684,0.2300581746255503,0.0002003346738542737,0.22376760110666152,0.006490908192743007,0.2284695792302669,0.001788930069137597,0.2277072638503489,0.002551245449055739,0.2290495071507028,0.0012090021487018222,0.2273110979294771,0.0029474113699274962,"(127, 127, 127)",10
id-00000268,densenet169,clean,None,0.13632583547518046,0.0,0.13630690025080858,1.893522437186036e-05,0.1291259873034189,0.007199848171761543,0.13493428837813504,0.001391547097045352,0.13490411945522254,0.0014217160199578385,0.13595874075046654,0.000367094724713866,0.12834144247582527,0.007984392999355156,"(127, 127, 127)",23
id-00000269,densenet161,backdoor,polygon-6,0.20707555414900009,0.0,0.2068500671711079,0.00022548697789213183,0.20097408455905488,0.006101469589945163,0.2066970729540709,0.0003784811949290759,0.20685584593595568,0.00021970821304435968,0.20692172209799145,0.00015383205100857398,0.1982801644545661,0.008795389694433883,"(45, 147, 110)",12
id-00000270,densenet161,clean,None,0.2986265782046758,-1.8503717077085926e-17,0.2960876592310473,0.0025389189736284502,0.2986265782046758,-1.8503717077085926e-17,0.29834833560210045,0.0002782426025753491,0.29834833560210045,0.0002782426025753736,0.29459298295926617,0.004033595245409644,0.293777064574042,0.004849513630633806,"(127, 127, 127)",6
id-00000271,densenet201,clean,None,0.2599301927099795,0.0,0.25977368124603084,0.00015651146394865274,0.25977368124603084,0.00015651146394865274,0.2599301927099795,0.0,0.2536192965911479,0.006310896118831561,0.2594619258020617,0.00046826690791773514,0.25577092657205225,0.004159266137927263,"(127, 127, 127)",8
id-00000272,squeezenetv1_0,backdoor,polygon-8,0.23025850929940456,0.0,0.2300833106811855,0.00017519861821905462,0.21478288264471448,0.015475626654690084,0.2300617674725951,0.00019674182680946188,0.2296743063680464,0.0005842029313581874,0.2299866105627653,0.00027189873663929255,0.2267581504079043,0.0035003588915002303,"(31, 241, 202)",10
id-00000273,resnet18,backdoor,polygon-11,0.14497725893921054,0.0,0.14364775761763202,0.0013295013215786182,0.1299425697834172,0.0150346891557934,0.14358311045591604,0.0013941484832945686,0.1439677672045246,0.001009491734686046,0.1448616898453397,0.0001155690938709224,0.1436065353878218,0.001370723551388862,"(245, 160, 171)",21
id-00000274,resnet34,backdoor,Kelvin,0.21799047934530644,0.0,0.21794913979638528,4.133954892116319e-05,0.20431378209775072,0.013676697247555663,0.0,0.21799047934530644,0.21728374451842347,0.0007067348268829527,0.21723319403648866,0.0007572853088177796,0.06520681942834886,0.15278365991695758,"(127, 127, 127)",11
id-00000275,googlenet,clean,None,0.14497725893921054,0.0,0.1448182631663104,0.00015899577290023979,0.13910622311103446,0.005871035828176139,0.14495454525736767,2.271368184288863e-05,0.14490911789368188,6.814104552866589e-05,0.14488640421183907,9.085472737156507e-05,0.13115933818505388,0.013817920754156734,"(127, 127, 127)",21
id-00000276,mobilenetv2,clean,None,0.27798716415075914,0.0,0.27778274101417305,0.00020442313658596809,0.22487104812128186,0.05311611602947722,0.27798716415075914,0.0,0.27798716415075914,0.0,0.27798716415075914,0.0,0.2701635548991516,0.007823609251607435,"(127, 127, 127)",7
id-00000277,squeezenetv1_0,clean,None,0.2986265782046758,-1.8503717077085926e-17,0.2802871081966131,0.018339470008062686,0.16083289157166905,0.13779368663300673,0.2853543097571319,0.013272268447543924,0.27515495206850754,0.023471626136168256,0.29475381800098405,0.0038727602036916593,0.15246274695490364,0.1461638312497722,"(127, 127, 127)",6
id-00000278,resnet50,clean,None,0.21799047934530644,0.0,0.21782491349914587,0.00016556584616055835,0.14705978648375947,0.07093069286154695,0.21799047934530644,0.0,0.21714008792353576,0.0008503914217706019,0.21765766093950994,0.00033281840579650927,0.21453547324049216,0.00345500610481424,"(127, 127, 127)",11
id-00000279,mobilenetv2,backdoor,polygon-9,0.27798716415075914,0.0,0.2429691426082458,0.03501802154251324,0.2769098416302728,0.001077322520486148,0.2706174763454511,0.007369687805307972,0.2730579315001946,0.004929232650564486,0.2778364715293629,0.00015069262139612663,0.277213305251857,0.0007738588989020139,"(227, 212, 69)",7
id-00000280,resnet18,backdoor,polygon-4,0.1449545737445645,2.2685194646084522e-05,0.14320528979606534,0.001771969143145326,0.13671318471838778,0.008264074220822822,0.14425698972164486,0.0007202692175657817,0.1440813463047939,0.0008959126344167523,0.14473592835630714,0.00024133058290346367,0.14354738846385087,0.0014298704753597706,"(139, 201, 40)",21
id-00000281,resnet34,backdoor,polygon-8,0.2441360641484688,2.467162276944792e-17,0.2363191845688128,0.007816879579656025,0.18709655245073253,0.05703951169773625,0.2440124007695464,0.0001236633789223776,0.2423685531714859,0.0017675109769829827,0.2426046051008185,0.0015314590476503374,0.1897314976546562,0.05440456649381265,"(66, 213, 30)",9
id-00000282,mobilenetv2,backdoor,Kelvin,0.20707555414900009,0.0,0.20702344909254733,5.2105056452734756e-05,0.1303922501503213,0.07668330399867873,0.0,0.20707555414900009,0.20605092355883006,0.0010246305901699783,0.2043324344615269,0.002743119687473157,0.03868121859791381,0.1683943355510862,"(127, 127, 127)",12
id-00000283,squeezenetv1_0,clean,None,0.21799047934530644,0.0,0.21743811124555465,0.0005523680997518029,0.2014965118235987,0.016493967521707658,0.21239345001823687,0.0055970293270694105,0.21745931637105406,0.0005311629742522844,0.21741951537370027,0.0005709639716061834,0.1896230847233843,0.02836739462192212,"(127, 127, 127)",11
id-00000284,inceptionv3,clean,None,0.18850409497251847,1.5860328923216518e-17,0.1884785741285417,2.552084397685871e-05,0.14869477189445912,0.03980932307805935,0.1884409009731926,6.319399932588458e-05,0.1872589745404472,0.0012451204320712388,0.18800290911170475,0.0005011858608137214,0.18797717507703066,0.0005269198954879307,"(127, 127, 127)",14
id-00000285,shufflenet1_5,backdoor,Kelvin,0.14978661367769952,0.0,0.14930946554970256,0.0004771481279970073,0.13950744926947284,0.01027916440822673,0.009078174022550449,0.14070843965514912,0.14956998779617514,0.00021662588152437188,0.14534483675380844,0.0044417769238911395,0.03165004533564001,0.11813656834205954,"(127, 127, 127)",20
id-00000286,densenet201,backdoor,polygon-9,0.3218875824868201,0.0,0.2998518657187952,0.022035716768024887,0.27545125725913444,0.046436325227685635,0.32148691313911154,0.0004006693477085474,0.2869070651898973,0.034980517296922746,0.31428649872496084,0.007601083761859174,0.2009133831621409,0.12097419932467905,"(119, 98, 35)",5
id-00000287,vgg11bn,backdoor,Gotham,0.1805366800734807,0.0,0.18035769773080787,0.00017898234267277514,0.12789936757150944,0.05263731250197122,0.17380159971617715,0.0067350803573035046,0.17882775128947814,0.0017089287840025384,0.1797973011861021,0.0007393788873785675,0.08396114661438173,0.09657553345909893,"(127, 127, 127)",15
id-00000288,mobilenetv2,clean,None,0.23025850929940456,0.0,0.2298557990283908,0.00040271027101377617,0.1832995819536649,0.04695892734573971,0.22074103501378955,0.009517474285615005,0.2283987623155785,0.0018597469838261453,0.22142221035300647,0.008836298946397984,0.2200615255604101,0.010196983738994496,"(127, 127, 127)",10
id-00000289,vgg11bn,backdoor,Toaster,0.23025850929940456,0.0,0.2298557990283908,0.00040271027101377617,0.21063440226507696,0.01962410703432756,0.2282164108687411,0.002042098430663475,0.2288064150110571,0.0014520942883474715,0.2296925077840885,0.0005660015153160707,0.2271970166479687,0.003061492651435861,"(127, 127, 127)",10
id-00000290,densenet121,clean,None,0.23025850929940456,0.0,0.23025850929940456,0.0,0.20281176724181446,0.02744674205759004,0.21844056965653955,0.011817939642864992,0.23001979580460397,0.00023871349480053287,0.23011310585213546,0.00014540344726913235,0.20259371467794085,0.02766479462146372,"(127, 127, 127)",10
id-00000291,shufflenet1_5,backdoor,polygon-7,0.3218875824868201,0.0,0.3217875407784309,0.00010004170838922403,0.12414931402249682,0.1977382684643232,0.3125375232734845,0.009350059213335513,0.08838224368182088,0.23350533880499924,0.2384088045819483,0.08347877790487176,0.31405825002569004,0.007829332461130016,"(239, 67, 224)",5
id-00000292,vgg13bn,backdoor,polygon-9,0.2441360641484688,2.467162276944792e-17,0.2420604253093565,0.0020756388391122964,0.2379285139070039,0.006207550241464894,0.2415820169409305,0.002554047207538397,0.2413682486998828,0.0027678154485860627,0.2422776713796368,0.0018583927688320288,0.2431022794839588,0.0010337846645099304,"(243, 89, 190)",9
id-00000293,shufflenet1_0,clean,None,0.14496024504322594,1.7013895984563393e-05,0.14487983188049305,9.74270587175555e-05,0.13074905134902698,0.014228207590183596,0.1448742607211258,0.0001029982180848014,0.1434597849465612,0.0015174739926494772,0.14467920325813824,0.0002980556810723542,0.14367321705232672,0.0013040418868839135,"(127, 127, 127)",21
id-00000294,vgg16bn,backdoor,Gotham,0.1324015194351701,1.7390162660969954e-05,0.13188272628121647,0.0005361833166146117,0.0,0.13241890959783106,0.1309614258888032,0.0014574837090278688,0.1308967360054618,0.0015221735923692695,0.13092686986893073,0.001492039728900346,0.12944425424440528,0.002974655353425793,"(127, 127, 127)",24
id-00000295,vgg16bn,clean,None,0.16665960847389508,0.0,0.16665960847389508,0.0,0.1362518155594367,0.03040779291445838,0.16665960847389508,0.0,0.16652412863423632,0.00013547983965872656,0.1666249484957196,3.4659978175480205e-05,0.15729163972525753,0.009367968748637556,"(127, 127, 127)",17
id-00000296,googlenet,backdoor,polygon-6,0.24410518707797835,3.087707049048753e-05,0.2310466824871145,0.0130893816613544,0.2097716967819128,0.034364367366556035,0.24410518707797835,3.087707049048753e-05,0.2440434329369973,9.263121147152828e-05,0.2440434329369973,9.263121147151608e-05,0.2440124007695464,0.00012366337892241272,"(56, 94, 199)",9
id-00000297,squeezenetv1_0,clean,None,0.14497158764054904,5.6712986615211314e-06,0.1443164505900673,0.0006608083491432973,0.12299513969828138,0.021982119240929267,0.144949172717288,2.8086221922626006e-05,0.14396079488974875,0.0010164640494619026,0.14447459270466506,0.000502666234545524,0.13555085612750106,0.00942640281170957,"(127, 127, 127)",21
id-00000298,densenet201,clean,None,0.14050192969810527,0.0,0.14041914677502498,8.278292308027229e-05,0.1402768914194375,0.0002250382786677304,0.1404812339673352,2.06957307700698e-05,0.14041914677502498,8.278292308027919e-05,0.14048123396733514,2.069573077007e-05,0.13586446677278208,0.004637462925323186,"(127, 127, 127)",22
id-00000299,shufflenet1_5,clean,None,0.2599301927099795,0.0,0.2599301927099795,0.0,0.25910536765523223,0.0008248250547472206,0.2598520351253004,7.815758467908156e-05,0.2565888466631638,0.0033413460468157434,0.25942284700972223,0.0005073457002572972,0.2595160654486614,0.0004141272613180588,"(127, 127, 127)",8
id-00000300,densenet201,clean,None,0.2599301927099795,0.0,0.2599301927099795,0.0,0.2433755184005701,0.016554674309409424,0.25989111391764,3.9078792339540774e-05,0.2558154401963915,0.0041147525135879475,0.2590869527679903,0.0008432399419891402,0.259279337766681,0.0006508549432984777,"(127, 127, 127)",8
id-00000301,resnet152,clean,None,0.27798716415075914,0.0,0.2777827410141732,0.00020442313658599744,0.11690945416045692,0.1610777099903021,0.27310256267183675,0.004884601478922392,0.2769608833182265,0.0010262808325324565,0.2758872179867949,0.002099946163964144,0.2740340478858864,0.003953116264872697,"(127, 127, 127)",7
id-00000302,squeezenetv1_1,backdoor,Toaster,0.2599301927099795,0.0,0.25977368124603084,0.00015651146394865274,0.20704111958379573,0.05288907312618376,0.10405838140873144,0.15587181130124808,0.2591444464475718,0.0007857462624076798,0.25961716978208216,0.00031302292789730547,0.008399610045337229,0.2515305826646423,"(127, 127, 127)",8
id-00000303,densenet201,backdoor,polygon-12,0.13628314144179984,4.2694033380574626e-05,0.13619809815027067,0.00012773732490969905,0.11171248568299122,0.02461334979218923,0.0956887460100298,0.04063708946515065,0.13382691369530955,0.0024989217798708765,0.1311472557692138,0.005178579705966604,0.09903322088408303,0.037292614591097374,"(197, 47, 36)",23
id-00000304,resnet18,clean,None,0.1363163797371474,9.455738033007973e-06,0.13598490371928318,0.0003409317558971883,0.12356342928598865,0.012762406189191756,0.13623624537254655,8.959010263383737e-05,0.13568630313725358,0.0006395323379268268,0.1356802675762407,0.0006455678989397062,0.1351447005273443,0.0011811349478360838,"(127, 127, 127)",23
id-00000305,wideresnet50,backdoor,polygon-3,0.16056848950438654,7.719267622636624e-06,0.15582361258943325,0.0047525961825758715,0.13902494320961814,0.021551265562390967,0.16053757365965596,3.863511235323363e-05,0.16023801741247445,0.0003381913595347366,0.16008604370105214,0.0004901650709569715,0.1498016067620529,0.010774602009956282,"(146, 0, 117)",18
id-00000306,resnet34,backdoor,polygon-5,0.154942725402963,2.7747184744353113e-05,0.1304178588590462,0.0245526137286612,0.13403729025400274,0.020933182333704604,0.1547828431177231,0.00018762946998428503,0.1542449120668266,0.0007255605208807668,0.1544276133813623,0.0005428592063450782,0.13391907002324738,0.021051402564460014,"(149, 161, 42)",19
id-00000307,inceptionv3,backdoor,polygon-3,0.18850409497251847,1.5860328923216518e-17,0.1874954559558337,0.0010086390166847762,0.18578461369492555,0.002719481277592923,0.18834507683722174,0.00015901813529666883,0.1854482996247608,0.0030557953477577176,0.18840188340422545,0.00010221156829299864,0.17076900781107285,0.017735087161445638,"(68, 25, 15)",14
id-00000308,shufflenet1_0,clean,None,0.27798716415075914,0.0,0.2779361224628055,5.104168795368998e-05,0.2496954424952511,0.028291721655507977,0.27798716415075914,0.0,0.2775856502184948,0.00040151393226419584,0.2778364715293629,0.00015069262139615812,0.27778274101417305,0.0002044231365859682,"(127, 127, 127)",7
