model_name,model_architecture,model_label,trigger_type_aux,square25_mean_diff,square25_std_diff,gotham_mean_diff,gotham_std_diff,kelvin_mean_diff,kelvin_std_diff,lomo_mean_diff,lomo_std_diff,nashville_mean_diff,nashville_std_diff,toaster_mean_diff,toaster_std_diff,clean_mean,clean_std,square25_mean,square25_std,gotham_mean,gotham_std,kelvin_mean,kelvin_std,lomo_mean,lomo_std,nashville_mean,nashville_std,toaster_mean,toaster_std,trigger_color,num_classes
id-00000179,vgg13bn,clean,None,0.2897908687591553,0.2092052698135376,1.2933049201965332,0.9795534610748292,1.6887009143829346,0.682407021522522,0.6031084060668945,0.5775970220565796,0.6346441507339478,0.2927684783935547,2.25715708732605,0.6593931913375854,1.2413742542266846,0.7958565950393677,1.5311651229858398,1.0050618648529053,2.5346791744232178,1.7754100561141968,2.9300751686096187,1.4782636165618896,1.844482660293579,1.3734536170959473,1.8760184049606323,1.0886250734329224,3.4985313415527344,1.4552497863769531,"(127, 127, 127)",7
id-00000180,inceptionv3,clean,None,0.7391515970230103,0.761948823928833,1.8275465965271005,1.4673656225204468,3.4593939781188965,1.4957300424575806,1.0786247253417969,1.037073850631714,1.8411884307861328,1.3844962120056152,2.51558780670166,1.3279021978378296,0.8056011199951172,0.14317891001701355,1.5447527170181274,0.9051277041435242,2.633147716522217,1.6105445623397827,4.264995098114014,1.6389089822769165,1.884225845336914,1.1802527904510498,2.64678955078125,1.5276751518249512,3.3211889266967773,1.4710811376571655,"(127, 127, 127)",17
id-00000181,shufflenet2_0,clean,None,0.5211120843887329,0.590190589427948,1.1980104446411133,1.1602888107299805,1.4325437545776367,0.7670387625694275,0.8722440004348755,0.6956810355186462,0.8449770212173462,0.6811637282371521,2.3266890048980717,1.244525671005249,0.6188194751739502,0.14532829821109772,1.1399315595626829,0.7355188727378845,1.8168299198150641,1.305617094039917,2.051363229751587,0.912367045879364,1.4910634756088257,0.8410093188285828,1.4637964963912964,0.8264920115470886,2.945508480072021,1.3898539543151855,"(127, 127, 127)",17
id-00000182,densenet201,clean,None,0.6138094067573547,0.6021981239318848,2.4928114414215092,1.6110266447067259,2.160041332244873,0.7126327753067017,1.3136637210845947,1.3041253089904783,0.8113275170326233,0.9476605653762816,2.263885974884033,1.36554753780365,0.4500200152397156,0.3122807443141937,1.0638294219970703,0.914478838443756,2.9428315162658687,1.9233074188232424,2.6100614070892334,1.0249135494232178,1.7636836767196655,1.6164060831069946,1.2613475322723389,1.259941339492798,2.7139060497283936,1.677828311920166,"(127, 127, 127)",16
id-00000183,shufflenet1_5,backdoor,polygon-8,0.21733158826828008,0.29693511128425604,1.3461754322052002,1.0552284717559814,2.9516091346740723,1.0812755823135376,1.9387657642364504,1.0957727432250977,1.5093982219696045,0.9690431356430054,2.3609907627105717,0.9588367938995358,0.6019107699394226,0.15820220112800598,0.8192423582077026,0.455137312412262,1.948086261749268,1.213430643081665,3.55351996421814,1.2394777536392212,2.5406765937805176,1.2539749145507812,2.111309051513672,1.127245306968689,2.9629015922546387,1.1170389652252195,"(33, 9, 102)",9
id-00000184,densenet169,backdoor,polygon-6,0.8217193484306335,0.8704073429107666,2.1826751232147217,1.0673037767410278,2.7765321731567383,1.303773283958435,1.7868602275848389,1.806476593017578,1.2748796939849854,1.113263487815857,2.428187370300293,0.9793074131011964,0.7978875041007996,0.19026722013950348,1.619606852531433,1.0606745481491089,2.980562686920166,1.25757098197937,3.5744197368621826,1.4940404891967771,2.584747791290283,1.9967437982559204,2.0727672576904297,1.3035306930541992,3.2260749340057373,1.1695746183395386,"(19, 174, 89)",9
id-00000185,vgg13bn,backdoor,polygon-12,0.4426296949386597,0.5394989252090454,1.487337350845337,1.2546539306640625,1.887855768203736,1.0320225954055786,0.6747603416442871,0.6467198133468628,1.1837022304534912,0.7185590267181396,1.3504867553710938,0.6495575904846191,1.1229772567749023,0.4194975793361664,1.5656069517135618,0.9589964747428894,2.61031460762024,1.6741515398025513,3.0108330249786377,1.4515202045440674,1.7977375984191897,1.0662174224853516,2.3066794872283936,1.1380566358566284,2.473464012145996,1.069055199623108,"(160, 146, 19)",15
id-00000186,vgg19bn,backdoor,Lomo,0.7676024436950684,0.8943792581558228,1.244634032249451,1.0565510988235474,2.591067314147949,0.9899647235870358,5.978896617889402,1.436829686164856,3.254488468170166,2.060575246810913,3.9997267723083496,1.0339820384979248,1.0998188257217407,0.3743081986904144,1.867421269416809,1.2686874866485596,2.3444528579711914,1.4308593273162842,3.69088625907898,1.364272952079773,7.078715324401856,1.8111379146575928,4.354307174682616,2.4348833560943604,5.099545478820801,1.4082902669906616,"(127, 127, 127)",10
id-00000187,shufflenet2_0,clean,None,0.5809099078178406,0.5212574005126953,1.7190074920654297,0.6083146333694458,1.9829342365264893,0.5561083555221558,1.0563211441040041,0.7568379640579224,0.7345500588417053,0.5624971389770508,2.4044768810272217,0.8074804544448853,0.5907297730445862,0.4027853310108185,1.1716396808624268,0.9240427017211914,2.309737205505371,1.0110999345779421,2.5736639499664307,0.9588937163352966,1.6470509767532349,1.1596232652664185,1.3252798318862915,0.9652824401855468,2.995206594467163,1.2102657556533811,"(127, 127, 127)",17
id-00000188,densenet169,clean,None,0.7202344536781311,0.5755718946456909,1.3189847469329834,0.9970299005508424,1.4723176956176758,0.7919644117355347,1.1877140998840332,1.0928515195846558,1.4064252376556396,1.3469195365905762,2.6278200149536133,1.6942754983901978,0.524386465549469,0.4592064619064331,1.2446209192276,1.034778356552124,1.8433711528778085,1.4562363624572754,1.9967041015625,1.2511708736419678,1.7121005058288574,1.5520579814910889,1.930811643600464,1.8061259984970093,3.152206420898437,2.153481960296631,"(127, 127, 127)",14
id-00000189,resnet50,backdoor,Kelvin,0.3994373679161072,0.4053800702095032,2.4340801239013667,1.119066834449768,8.087669372558594,0.6000925302505493,1.511040210723877,0.7489908933639526,0.8713223934173584,0.6807585954666138,6.690186023712157,1.2217984199523926,0.5297975540161133,0.4318193197250366,0.9292349219322203,0.8371993899345398,2.9638776779174805,1.550886154174805,8.617466926574707,1.031911849975586,2.0408377647399902,1.1808102130889893,1.4011199474334717,1.1125779151916504,7.219983577728271,1.6536177396774292,"(127, 127, 127)",11
id-00000190,squeezenetv1_1,clean,None,1.0236101150512695,0.4432419538497925,2.9741432666778564,0.5208309888839722,3.3741347789764404,0.6803363561630249,1.386096715927124,0.6095054149627686,1.136054754257202,0.8391834497451782,3.187669038772583,0.6902147531509399,1.778618097305298,0.7741768360137941,2.8022282123565674,1.2174187898635864,4.752761363983153,1.295007824897766,5.152752876281738,1.4545131921768188,3.164714813232422,1.3836822509765625,2.9146728515625,1.6133602857589722,4.966287136077881,1.464391589164734,"(127, 127, 127)",14
id-00000191,shufflenet1_0,clean,None,0.5021606683731079,0.487422227859497,1.5645380020141602,1.0468192100524902,2.057639837265014,0.8415416479110718,1.0257046222686768,0.6132614016532898,1.1410677433013916,0.8598662614822388,2.114801406860352,0.9207613468170166,0.4492229819297791,0.3394201993942261,0.9513836503028872,0.8268424272537231,2.013761043548584,1.3862394094467163,2.5068628787994385,1.180961847305298,1.474927544593811,0.952681601047516,1.5902907848358154,1.1992864608764648,2.5640244483947754,1.260181546211243,"(127, 127, 127)",20
id-00000192,densenet161,clean,None,0.5909869074821472,0.8950182795524597,1.5541958808898926,1.6944327354431152,1.9859709739685056,1.423928141593933,1.3492820262908936,1.8996089696884155,0.7688586115837097,0.6794694662094116,2.757751941680908,1.654768705368042,0.7053205370903015,0.09920086711645126,1.2963074445724487,0.9942191243171692,2.259516477584839,1.7936335802078247,2.6912915706634517,1.5231289863586426,2.0546026229858403,1.998809814453125,1.4741791486740112,0.7786703109741211,3.4630725383758545,1.7539695501327517,"(127, 127, 127)",6
id-00000193,wideresnet50,backdoor,Lomo,0.4978961944580078,0.44617441296577454,2.722102165222168,1.3072476387023926,2.76468276977539,0.7717410326004028,7.717821598052978,1.419849157333374,3.0288867950439453,2.1292619705200195,2.2007203102111816,0.8651994466781616,1.122139573097229,0.44426193833351135,1.6200357675552368,0.8904363512992859,3.844241857528688,1.7515095472335815,3.8868224620819087,1.2160029411315918,8.839961051940918,1.8641110658645632,4.151026248931885,2.573523998260498,3.322859764099121,1.3094613552093506,"(127, 127, 127)",14
id-00000194,vgg16bn,clean,None,0.8111372590065002,0.77338045835495,2.7461607456207275,1.555112361907959,4.893912315368652,1.7928104400634766,1.873141050338745,1.8020265102386481,2.475226640701294,1.5423440933227541,3.4475934505462646,1.53023099899292,0.7611076235771179,0.5559106469154358,1.5722448825836182,1.3292911052703855,3.5072684288024902,2.11102294921875,5.655019760131836,2.348721027374268,2.6342487335205083,2.3579370975494385,3.2363343238830566,2.098254680633545,4.2087011337280265,2.086141586303711,"(127, 127, 127)",23
id-00000195,vgg19bn,backdoor,Lomo,0.49415707588195795,0.670156717300415,3.2523722648620605,1.0674581527709959,7.434050559997559,0.9374271631240844,10.516510009765623,1.2316802740097046,3.854258060455322,1.9914100170135496,6.038705348968506,1.5283257961273191,1.5902280807495115,0.34189465641975403,2.0843851566314697,1.012051343917847,4.842600345611572,1.4093527793884275,9.02427864074707,1.279321789741516,12.106738090515135,1.5735749006271362,5.444486141204834,2.333304643630981,7.628933429718018,1.870220422744751,"(127, 127, 127)",17
id-00000196,densenet161,clean,None,0.4873654842376709,0.8542441725730896,1.590506672859192,1.6328620910644531,1.0322484970092771,0.5583676695823669,0.8385078907012941,1.1039528846740725,0.6809145212173462,0.8555538058280945,1.6283448934555054,1.304032564163208,0.4259103536605835,0.1856570690870285,0.9132758378982544,1.0399012565612793,2.0164170265197754,1.818519115447998,1.4581588506698608,0.7440247535705566,1.2644182443618774,1.2896099090576172,1.1068248748779297,1.0412108898162842,2.0542552471160893,1.4896895885467532,"(127, 127, 127)",18
id-00000197,resnet50,backdoor,Lomo,0.2865602970123291,0.2302573621273041,2.6357097625732417,1.342698574066162,2.598015785217285,1.094196319580078,4.5430779457092285,1.9771058559417725,1.9157636165618896,1.4941961765289309,2.4869463443756104,1.5469050407409668,0.6902697682380676,0.09585779905319214,0.9768300652503968,0.3261151611804962,3.325979471206665,1.4385563135147097,3.288285493850708,1.1900540590286257,5.233347892761231,2.0729637145996094,2.6060333251953125,1.5900540351867676,3.177216053009033,1.6427627801895142,"(127, 127, 127)",6
id-00000198,shufflenet1_5,clean,None,0.4465741515159607,0.5638649463653564,1.1966034173965454,1.1136366128921509,1.788154363632202,0.9739649295806884,0.8196471929550171,0.9512948989868164,0.9758821725845336,0.966249704360962,1.9506165981292725,0.8727426528930664,0.35395097732543945,0.1566774547100067,0.8005251288414001,0.7205424308776855,1.5505543947219849,1.27031409740448,2.1421053409576416,1.1306424140930176,1.1735981702804563,1.1079723834991455,1.3298331499099731,1.122927188873291,2.304567575454712,1.0294201374053955,"(127, 127, 127)",15
id-00000199,vgg11bn,backdoor,Toaster,0.5269670486450195,0.4965597987174988,2.14614486694336,1.060503005981445,4.236379623413087,1.4074950218200684,1.5800061225891109,0.8715893626213074,2.113546371459961,0.9506197571754456,3.204848051071167,1.0438156127929688,1.5097262859344482,0.5565081238746643,2.036693334579468,1.0530679225921629,3.655871152877808,1.6170111894607544,5.746106147766112,1.9640030860900881,3.08973240852356,1.4280974864959717,3.6232726573944087,1.50712788105011,4.714574337005615,1.6003237962722778,"(127, 127, 127)",17
id-00000200,shufflenet1_5,clean,None,0.5964099168777466,0.3034597039222717,1.1782705783843994,0.6011830568313599,1.365026831626892,0.3238307237625122,0.8344643115997314,0.4703819751739502,1.0643681287765503,0.8111188411712646,2.1315817832946777,0.5227370262145996,0.682252049446106,0.41169381141662603,1.2786619663238523,0.7151535153388977,1.8605226278305047,1.0128768682479858,2.047278881072998,0.7355245351791382,1.5167163610458374,0.8820757865905762,1.7466201782226562,1.2228126525878906,2.813833713531494,0.9344308376312256,"(127, 127, 127)",20
id-00000201,shufflenet1_0,backdoor,Toaster,0.4371088147163391,0.42071881890296936,1.4776756763458252,1.0696649551391602,2.698872804641724,1.5552867650985718,0.8383436799049377,0.6386706829071045,0.7689270377159119,0.6617978811264038,2.717177391052246,1.266416311264038,0.5694561600685121,0.2175615131855011,1.0065649747848509,0.6382803320884705,2.0471317768096924,1.2872264385223389,3.268328905105592,1.7728482484817505,1.4077998399734497,0.856232225894928,1.3383831977844238,0.8793593645095825,3.2866334915161133,1.4839777946472168,"(127, 127, 127)",20
id-00000202,densenet121,backdoor,Gotham,0.4289703965187073,0.3971291482448578,4.926762104034424,1.4335461854934692,2.623329162597656,0.7460222244262695,1.5216877460479736,0.9355920553207396,2.389265537261963,1.3039746284484863,3.0593185424804688,1.4497839212417605,0.6091813445091248,0.4504583775997162,1.038151741027832,0.8475875258445741,5.535943508148193,1.884004592895508,3.2325105667114262,1.1964806318283079,2.130869150161743,1.3860504627227783,2.9984469413757324,1.754433035850525,3.6684999465942383,1.9002423286437988,"(127, 127, 127)",11
id-00000203,resnet34,backdoor,Kelvin,0.5719640254974365,0.5238737463951111,1.912997364997864,1.2759034633636477,8.262603759765625,1.590033769607544,1.0658544301986694,0.6747929453849792,1.5242751836776731,1.343858242034912,4.563803195953369,2.1281087398529053,1.2263413667678833,0.4466258883476257,1.7983053922653198,0.9704996347427368,3.139338731765747,1.7225292921066284,9.48894500732422,2.0366597175598145,2.2921957969665527,1.121418833732605,2.7506165504455566,1.790484070777893,5.790144443511963,2.574734687805176,"(127, 127, 127)",22
id-00000204,resnet18,backdoor,Nashville,0.8418289422988892,0.9080995917320251,2.0084562301635738,1.4879648685455322,3.2339835166931152,1.6498358249664309,2.133056163787842,1.8363180160522456,3.694335460662842,1.6110546588897705,2.594998836517334,1.1593270301818848,1.0297201871871948,0.2214323878288269,1.871549129486084,1.129531979560852,3.0381765365600586,1.7093971967697144,4.2637038230896005,1.8712681531906128,3.162776231765747,2.0577504634857178,4.724055767059326,1.8324869871139529,3.6247191429138175,1.3807594776153564,"(127, 127, 127)",20
id-00000205,densenet201,backdoor,polygon-3,1.0891973972320557,1.4282304048538208,2.3453199863433842,1.4632352590560913,1.888664722442627,1.206025242805481,1.7582197189331057,1.4077061414718628,0.9114751815795898,1.0288827419281006,2.409321546554565,1.3194688558578491,0.4407870769500733,0.1406230628490448,1.5299844741821291,1.5688534975051882,2.786107063293457,1.6038583517074585,2.3294517993927,1.346648335456848,2.1990067958831787,1.54832923412323,1.352262258529663,1.1695058345794678,2.8501086235046387,1.4600919485092163,"(219, 74, 30)",10
id-00000206,shufflenet1_5,backdoor,polygon-12,0.8678526878356934,0.9869666099548341,1.5875692367553709,1.1416693925857544,2.2065200805664062,0.9763381481170654,1.2001466751098633,0.8206645250320435,1.274084448814392,1.0244910717010498,1.97129487991333,1.043021559715271,0.479415625333786,0.12802958488464355,1.3472683429718018,1.1149961948394775,2.0669848918914795,1.269698977470398,2.685935735702514,1.104367733001709,1.6795623302459717,0.948694109916687,1.7535001039505005,1.1525206565856934,2.4507105350494385,1.1710511445999146,"(43, 205, 86)",20
id-00000207,resnet34,backdoor,polygon-9,0.5221638083457947,0.7873665094375609,1.9149646759033203,1.5344951152801514,1.8387625217437744,0.7203032970428467,0.62970370054245,0.7570749521255493,0.4097394347190857,0.2774692475795746,1.8223938941955569,0.9702098369598388,0.4643201231956482,0.3374323546886444,0.9864839315414428,1.1247988939285278,2.3792848587036133,1.8719274997711184,2.3030827045440674,1.0577356815338137,1.094023823738098,1.094507336616516,0.8740595579147339,0.614901602268219,2.2867140769958496,1.3076422214508057,"(151, 149, 44)",9
id-00000208,densenet121,clean,None,0.1260037124156952,0.09443232417106627,2.714376926422119,1.9851233959198,1.604248285293579,1.0100138187408447,2.0907526016235347,1.4473707675933838,1.5405843257904053,1.1227145195007324,3.1885459423065186,0.8077992796897888,0.4424314200878143,0.2640407681465149,0.5684351325035095,0.3584730923175812,3.1568083763122563,2.24916410446167,2.046679735183716,1.2740545272827148,2.533184051513672,1.7114115953445437,1.983015775680542,1.386755347251892,3.6309773921966553,1.0718400478363037,"(127, 127, 127)",6
id-00000209,resnet101,backdoor,Kelvin,0.3530596196651459,0.6691590547561646,1.641440749168396,1.2556202411651611,4.463237285614014,2.0646042823791504,0.9775056838989258,1.0401225090026855,0.6034539937973022,0.7101666331291199,3.7751038074493413,2.0644407272338867,0.4281593859195709,0.15140657126903534,0.7812190055847168,0.8205656409263611,2.0696001052856445,1.407026767730713,4.891396522521973,2.2160108089447017,1.4056650400161743,1.1915290355682373,1.0316133499145508,0.8615732192993164,4.203263282775879,2.2158472537994385,"(127, 127, 127)",19
id-00000210,googlenet,clean,None,0.3699879050254822,0.35469263792037964,1.7521731853485107,1.3364570140838623,1.925018310546875,0.6287082433700562,0.9441528916358948,0.7383158206939697,1.0460608005523682,0.8219988942146301,2.1255886554718018,0.8278015255928041,0.8654389977455139,0.13446547091007233,1.2354269027709959,0.4891581237316132,2.61761212348938,1.4709224700927734,2.790457248687744,0.7631736993789673,1.8095918893814087,0.8727812767028809,1.9114998579025269,0.9564643502235411,2.9910275936126722,0.9622669816017152,"(127, 127, 127)",9
id-00000211,resnet34,clean,None,0.3283957839012146,0.5292208194732666,1.3147807121276855,1.1812249422073364,1.229090452194214,0.7614610195159912,0.705801784992218,0.8302156925201416,0.5777632594108582,0.6228190660476685,1.3562781810760498,0.7542717456817627,0.7864411473274231,0.14756283164024353,1.1148369312286377,0.6767836213111877,2.1012217998504643,1.3287878036499023,2.0155315399169917,0.9090238213539124,1.4922429323196411,0.9777785539627076,1.3642044067382812,0.7703818678855896,2.142719268798828,0.9018346071243286,"(127, 127, 127)",9
id-00000212,vgg13bn,backdoor,Lomo,0.5129797458648682,0.6335022449493408,2.2826974391937256,1.5908352136611938,3.1446120738983154,1.012532114982605,3.082510232925415,1.6079772710800169,1.7301137447357178,1.2348209619522097,3.3450286388397217,1.2476338148117063,1.2178375720977783,0.374054342508316,1.7308173179626465,1.0075565576553345,3.500535011291504,1.9648895263671875,4.362449645996094,1.3865864276885986,4.300347805023193,1.9820315837860107,2.947951316833496,1.6088752746582031,4.5628662109375,1.6216881275177002,"(127, 127, 127)",14
id-00000213,resnet18,backdoor,polygon-10,0.4017997980117798,0.34011444449424744,1.6057320833206177,1.3117908239364624,2.226024627685547,1.1934150457382202,1.7814851999282837,1.058953881263733,1.2054027318954468,1.093383550643921,1.6925033330917358,0.8986883163452148,0.9932464361190796,0.26640793681144714,1.3950462341308594,0.6065223813056946,2.5989785194396973,1.578198790550232,3.219271183013916,1.4598230123519895,2.7747316360473646,1.3253618478775024,2.1986491680145264,1.3597915172576904,2.6857497692108154,1.1650962829589844,"(19, 164, 250)",13
id-00000214,shufflenet2_0,clean,None,0.2409766912460327,0.17840063571929932,1.4515130519866943,0.6699828505516052,1.6693103313446045,0.6737493872642517,1.0605330467224119,0.4805122017860413,0.4625383019447327,0.188956081867218,1.9320616722106927,1.0767455101013184,0.5539652705192566,0.4257140755653381,0.7949419617652893,0.6041147112846375,2.005478382110596,1.0956969261169434,2.223275661468506,1.0994634628295898,1.6144983768463137,0.9062262773513794,1.0165035724639893,0.6146701574325562,2.4860270023345947,1.5024595260620115,"(127, 127, 127)",12
id-00000215,wideresnet101,backdoor,Kelvin,0.8838143348693848,0.7312219142913818,1.864256739616394,1.2389811277389526,9.037310600280762,0.42117217183113104,1.8844770193099976,1.3857885599136353,1.5825294256210327,1.2448065280914309,6.560759544372559,1.4141336679458618,1.0761450529098509,0.3981591761112213,1.959959387779236,1.1293810606002808,2.940401792526245,1.6371402740478516,10.113455772399902,0.8193313479423523,2.9606220722198486,1.7839477062225342,2.6586744785308842,1.6429656744003296,7.636904716491699,1.8122928142547607,"(127, 127, 127)",23
id-00000216,googlenet,backdoor,polygon-11,0.6683889627456665,1.035187005996704,1.4190688133239746,0.7326650619506836,2.235682964324951,0.7361650466918945,0.4163238704204559,0.7754306793212891,0.8529971837997437,0.8643631935119629,2.419785022735596,1.033837914466858,0.4980448782444,0.1359477937221527,1.166433811187744,1.1711348295211792,1.917113661766052,0.8686128854751587,2.7337279319763184,0.8721128106117249,0.914368748664856,0.9113785028457642,1.3510420322418213,1.000311017036438,2.917829990386963,1.169785737991333,"(43, 68, 244)",5
id-00000217,resnet34,clean,None,0.6444535851478577,0.702737033367157,1.899496793746948,1.3370311260223389,2.1665618419647217,0.9659115672111512,1.0945682525634766,0.9529747366905212,1.4968948364257812,1.0772686004638672,2.155153751373291,0.7568438649177551,0.7516164183616638,0.3430153727531433,1.3960700035095217,1.0457524061203003,2.651113271713257,1.680046558380127,2.9181783199310303,1.3089269399642944,1.846184611320496,1.2959901094436646,2.24851131439209,1.4202840328216553,2.9067702293396,1.0998592376708984,"(127, 127, 127)",18
id-00000218,resnet34,clean,None,0.9729095697402954,0.729542076587677,2.0054283142089844,1.2884130477905271,1.9752202033996584,0.9145212769508362,0.79863440990448,0.6955021023750305,0.9294811487197876,0.8648198246955872,1.9994487762451167,0.7812628149986267,0.7706460952758789,0.5028113722801208,1.7435556650161743,1.232353448867798,2.7760744094848646,1.7912243604660034,2.745866298675537,1.4173326492309568,1.5692805051803589,1.1983134746551514,1.7001272439956665,1.367631196975708,2.770094871520996,1.2840741872787476,"(127, 127, 127)",24
id-00000219,vgg16bn,clean,None,0.5697182416915894,0.758446991443634,1.9811317920684808,1.5993711948394775,3.3249266147613525,1.3800232410430908,1.1664410829544067,1.1126701831817627,1.655588150024414,1.432884693145752,3.902591466903688,1.8329989910125728,0.7313201427459717,0.5058534741401672,1.301038384437561,1.2643004655838013,2.712451934814453,2.105224609375,4.056246757507323,1.8858766555786133,1.8977612257003784,1.6185237169265747,2.3869082927703857,1.9387381076812744,4.633911609649658,2.338852405548096,"(127, 127, 127)",24
id-00000220,shufflenet1_5,clean,None,0.4784551858901978,0.5440347194671631,1.0106692314147951,0.9093892574310304,0.9653064012527466,0.529338002204895,0.8063476085662842,0.7520613670349121,0.8093920946121216,0.8718475103378296,1.587707757949829,0.9710092544555664,0.5640671253204346,0.13386860489845276,1.0425223112106323,0.6779032945632935,1.5747363567352295,1.0432578325271606,1.5293735265731812,0.6632066369056702,1.3704147338867188,0.8859300017356873,1.3734592199325562,1.00571608543396,2.151774883270264,1.1048778295516968,"(127, 127, 127)",20
id-00000221,shufflenet2_0,clean,None,0.35584309697151184,0.43148720264434814,0.6410139799118042,0.8686497211456299,0.7538843154907227,0.5018636584281921,0.6670006513595581,0.5100933313369751,0.34845200181007385,0.37981462478637695,1.1066247224807741,0.9269071817398072,0.3607697784900665,0.22437143325805664,0.7166128754615784,0.6558586359024048,1.0017837285995483,1.0930211544036863,1.1146540641784668,0.7262350916862488,1.0277704000473022,0.7344647645950317,0.7092217803001404,0.6041860580444336,1.467394471168518,1.1512786149978638,"(127, 127, 127)",24
id-00000222,densenet169,backdoor,polygon-5,0.4803722500801086,0.614663302898407,2.1629116535186768,1.4482072591781616,2.0204849243164062,1.0081218481063845,2.8807780742645264,1.9823739528656008,1.5985472202301023,1.4724807739257812,2.202723741531372,1.333262324333191,0.8074542880058289,0.15735746920108795,1.2878265380859375,0.7720207571983337,2.9703660011291504,1.6055647134780884,2.82793927192688,1.165479302406311,3.688232421875,2.139731407165528,2.406001567840576,1.629838228225708,3.0101780891418457,1.4906197786331177,"(32, 5, 146)",8
id-00000223,densenet121,clean,None,0.2652435302734375,0.4849457442760468,1.2789065837860107,0.9828308224678041,2.170645236968994,1.2473611831665041,0.7079128623008728,1.2692195177078247,0.5295688509941101,0.5577113628387451,1.9184560775756845,1.1459952592849731,0.4448100924491882,0.0913136824965477,0.7100536227226257,0.576259434223175,1.7237167358398438,1.07414448261261,2.6154553890228267,1.3386749029159546,1.152722954750061,1.3605332374572754,0.9743789434432985,0.649025022983551,2.3632662296295166,1.2373089790344238,"(127, 127, 127)",5
id-00000224,densenet121,backdoor,Kelvin,0.5312685370445251,0.43824172019958496,1.522594690322876,0.946787416934967,5.907626628875732,1.0522336959838867,1.1857445240020752,0.8374643921852112,1.684492826461792,1.0602145195007324,5.601019382476807,1.1172997951507568,0.5406526923179626,0.5513952374458313,1.0719212293624878,0.9896369576454164,2.0632474422454834,1.4981826543807983,6.44827938079834,1.6036288738250732,1.7263972759246826,1.3888596296310425,2.2251455783843994,1.6116098165512085,6.141672134399414,1.6686949729919434,"(127, 127, 127)",13
id-00000225,resnet34,clean,None,0.4123426079750061,0.4535987377166748,1.5919313430786133,1.203335523605347,2.489762783050537,1.1007585525512695,1.3358125686645508,0.9207573533058168,1.0536522865295408,0.9038293957710266,3.116483211517334,1.1367754936218262,0.8825739026069641,0.13736170530319214,1.2949165105819702,0.5909604430198669,2.4745051860809326,1.3406972885131836,3.3723366260528564,1.2381203174591064,2.21838641166687,1.0581190586090088,1.9362261295318604,1.0411911010742188,3.999057054519653,1.274137258529663,"(127, 127, 127)",8
id-00000226,resnet50,clean,None,1.2655566930770874,1.1511693000793457,2.310885667800904,1.8262084722518919,3.068034648895264,0.8653870820999146,1.7329969406127932,1.3364684581756592,2.547804355621338,1.82988440990448,3.4070558547973637,1.300235152244568,0.5527169704437256,0.341736912727356,1.8182736635208128,1.4929062128067017,2.863602638244629,2.167945384979248,3.620751619338989,1.2071239948272705,2.2857139110565186,1.6782053709030151,3.1005213260650635,2.171621322631836,3.959772825241089,1.6419720649719238,"(127, 127, 127)",24
id-00000227,squeezenetv1_0,backdoor,polygon-5,0.4898587465286255,0.4681803584098816,1.947676420211792,1.1416606903076172,2.7214772701263428,0.6164575219154358,0.9415440559387208,0.5542964339256287,1.8144974708557131,0.6511872410774231,2.602736473083496,1.1353631019592283,1.3963735103607178,0.7015690207481384,1.886232256889344,1.16974937915802,3.3440499305725098,1.8432296514511108,4.1178507804870605,1.3180265426635742,2.3379175662994385,1.255865454673767,3.2108709812164307,1.3527562618255615,3.999109983444214,1.836932182312012,"(142, 85, 27)",12
id-00000228,shufflenet1_0,clean,None,0.4057302474975586,0.2684450745582581,0.958943486213684,0.5352233052253723,1.3900216817855835,0.4474358558654785,0.7887060642242432,0.362862229347229,1.1571663618087769,0.7560493946075441,1.99173104763031,0.5309886336326599,0.7279585599899292,0.4640557765960693,1.1336888074874878,0.7325008511543274,1.6869020462036133,0.9992790818214417,2.1179802417755127,0.911491632461548,1.5166646242141724,0.8269180059432983,1.885124921798706,1.2201051712036133,2.7196896076202406,0.9950444102287292,"(127, 127, 127)",15
id-00000229,vgg11bn,backdoor,Kelvin,0.428194522857666,0.3201461434364319,2.2257447242736816,1.3811733722686768,4.2030982971191415,1.3493573665618896,1.177192449569702,0.7880269885063171,1.0154926776885986,0.7974700331687927,2.629120349884033,0.9913176894187928,1.5484480857849119,0.7445660233497621,1.976642608642578,1.0647121667861938,3.7741928100585938,2.125739336013794,5.751546382904053,2.093923330307007,2.7256405353546143,1.532593011856079,2.5639407634735107,1.542036056518555,4.177568435668944,1.735883712768555,"(127, 127, 127)",15
id-00000230,densenet121,clean,None,0.4313570261001587,0.5038319826126099,1.9951210021972656,1.867290496826172,2.1573078632354736,1.5941760540008545,1.38840651512146,1.142249584197998,1.2133543491363523,1.4116637706756592,2.92695951461792,1.2935082912445068,0.4873853325843811,0.3762244582176209,0.9187423586845398,0.8800564408302307,2.482506275177002,2.243515014648437,2.64469313621521,1.97040057182312,1.8757917881011963,1.5184741020202637,1.7007396221160889,1.7878881692886353,3.414344787597656,1.6697326898574831,"(127, 127, 127)",16
