model_name,model_architecture,model_label,trigger_type_aux,square25_r_mean_diff,square25_r_std_diff,square30_r_mean_diff,square30_r_std_diff,square35_r_mean_diff,square35_r_std_diff,square40_r_mean_diff,square40_r_std_diff,square45_r_mean_diff,square45_r_std_diff,square50_r_mean_diff,square50_r_std_diff,clean_mean,clean_std,square25_r_mean,square25_r_std,square30_r_mean,square30_r_std,square35_r_mean,square35_r_std,square40_r_mean,square40_r_std,square45_r_mean,square45_r_std,square50_r_mean,square50_r_std,trigger_color,num_classes
id-00000168,densenet201,clean,None,0.2744247317314148,0.3754897117614746,0.3685993552207947,0.4867703318595886,0.48463135957717896,0.6234557628631592,0.5680432915687561,0.7427923679351807,0.7094264030456543,0.8581182956695557,0.875455379486084,1.034323811531067,0.42689716815948486,0.14793038368225098,0.7013218998908997,0.5234200954437256,0.7954965233802795,0.6347007155418396,0.9115285277366638,0.7713861465454102,0.994940459728241,0.8907227516174316,1.1363235712051392,1.0060486793518066,1.3023525476455688,1.1822541952133179,random,6
id-00000169,googlenet,clean,None,0.5193533301353455,0.5449314713478088,0.6579071879386902,0.6859453916549683,0.7813664078712463,0.7732343673706055,0.862177312374115,0.8033686876296997,1.0708365440368652,0.9793286323547363,1.1623706817626953,1.04429292678833,0.9521597027778625,0.2545129060745239,1.471513032913208,0.7994443774223328,1.6100668907165527,0.9404582977294922,1.7335261106491089,1.0277472734451294,1.8143370151519775,1.0578815937042236,2.022996187210083,1.2338415384292603,2.114530324935913,1.298805832862854,random,9
id-00000170,mobilenetv2,backdoor,None,0.5491846799850464,0.4205976724624634,0.6187628507614136,0.46009963750839233,0.7135542631149292,0.49553173780441284,0.8042207956314087,0.5121883749961853,0.9206069707870483,0.5135847926139832,1.05742609500885,0.5363791584968567,1.5288978815078735,0.5731133818626404,2.07808256149292,0.9937110543251038,2.147660732269287,1.0332130193710327,2.2424521446228027,1.0686451196670532,2.3331186771392822,1.0853017568588257,2.449504852294922,1.0866981744766235,2.5863239765167236,1.109492540359497,random,11
id-00000171,densenet169,backdoor,None,0.28210973739624023,0.35288459062576294,0.357785165309906,0.39904797077178955,0.4741676449775696,0.5045669674873352,0.5476595759391785,0.5326478481292725,0.6668545603752136,0.6015031337738037,0.7903295159339905,0.6752287745475769,0.5058876872062683,0.24574114382266998,0.7879974246025085,0.5986257195472717,0.8636728525161743,0.6447890996932983,0.9800553321838379,0.750308096408844,1.0535472631454468,0.7783889770507812,1.172742247581482,0.8472442626953125,1.2962172031402588,0.9209699034690857,random,8
id-00000172,wideresnet50,clean,None,0.5334616899490356,0.2972903251647949,0.6311779022216797,0.38770097494125366,0.8118027448654175,0.4913499355316162,0.9936332702636719,0.6131402254104614,1.133054256439209,0.6862215995788574,1.3691086769104004,0.8127115964889526,0.9771668910980225,0.5032202005386353,1.510628581047058,0.8005105257034302,1.6083447933197021,0.8909211754798889,1.78896963596344,0.9945701360702515,1.9708001613616943,1.1163604259490967,2.1102211475372314,1.1894418001174927,2.346275568008423,1.315931797027588,random,19
id-00000173,resnet50,clean,None,0.6129061579704285,0.6741605997085571,0.6930305361747742,0.7633363604545593,0.8552191853523254,0.8607780337333679,0.9603354334831238,0.9145017266273499,1.1058342456817627,1.085778832435608,1.2560973167419434,1.1756867170333862,0.8782536387443542,0.22865144908428192,1.4911597967147827,0.9028120636940002,1.5712841749191284,0.9919878244400024,1.7334728240966797,1.089429497718811,1.838589072227478,1.143153190612793,1.9840879440307617,1.3144302368164062,2.1343510150909424,1.4043381214141846,random,8
id-00000174,shufflenet2_0,backdoor,None,0.21842753887176514,0.29848790168762207,0.31871652603149414,0.4553406834602356,0.38193845748901367,0.5305602550506592,0.46181219816207886,0.5817081332206726,0.5425693392753601,0.6570478081703186,0.6140406727790833,0.7026436924934387,0.564158022403717,0.2532554268836975,0.7825855612754822,0.5517433285713196,0.8828745484352112,0.7085961103439331,0.9460964798927307,0.7838156819343567,1.025970220565796,0.8349635601043701,1.1067273616790771,0.9103032350540161,1.1781986951828003,0.9558991193771362,random,15
id-00000175,densenet121,clean,None,0.7158495187759399,0.2912251353263855,0.8908419609069824,0.41061514616012573,1.176354169845581,0.597357451915741,1.337674617767334,0.665788471698761,1.4988548755645752,0.6886313557624817,1.7137393951416016,0.7824590802192688,0.9444200992584229,0.7330419421195984,1.6602696180343628,1.0242670774459839,1.8352620601654053,1.1436570882797241,2.120774269104004,1.3303993940353394,2.282094717025757,1.3988304138183594,2.443274974822998,1.42167329788208,2.6581594944000244,1.5155010223388672,random,21
id-00000176,densenet169,backdoor,None,0.34590381383895874,0.42563068866729736,0.4321590065956116,0.5429298877716064,0.5658769607543945,0.6883228421211243,0.6533914804458618,0.7696946263313293,0.7962902784347534,0.87256920337677,0.9481072425842285,0.9123162031173706,0.4631692171096802,0.16534389555454254,0.8090730309486389,0.5909745693206787,0.8953282237052917,0.7082737684249878,1.0290461778640747,0.8536667227745056,1.116560697555542,0.9350385069847107,1.2594594955444336,1.0379130840301514,1.4112764596939087,1.077660083770752,random,7
id-00000177,vgg16bn,backdoor,polygon-4,1.7246298789978027,1.9802674055099487,2.026596784591675,2.0500307083129883,2.3766846656799316,2.1017885208129883,2.580411672592163,2.090700149536133,2.8232421875,2.079129695892334,2.9544384479522705,2.0154223442077637,0.9608742594718933,0.4118095636367798,2.685504198074341,2.3920769691467285,2.987471103668213,2.4618401527404785,3.3375589847564697,2.5135982036590576,3.541285991668701,2.502509593963623,3.784116506576538,2.4909393787384033,3.9153127670288086,2.427231788635254,random,7
id-00000178,squeezenetv1_0,backdoor,polygon-3,0.716084361076355,0.6605409383773804,0.8706263303756714,0.7921613454818726,0.8931061029434204,0.7558507919311523,0.9813510179519653,0.7917423248291016,1.058846354484558,0.7471741437911987,1.1002880334854126,0.6725978851318359,1.4496456384658813,1.0515443086624146,2.1657299995422363,1.712085247039795,2.3202719688415527,1.843705654144287,2.3427517414093018,1.807395100593567,2.4309966564178467,1.8432866334915161,2.5084919929504395,1.7987184524536133,2.549933671951294,1.7241421937942505,random,8
id-00000179,densenet161,backdoor,None,0.602317214012146,0.5399198532104492,0.7121667861938477,0.5994125604629517,0.899519681930542,0.7130568027496338,1.0366088151931763,0.7981021404266357,1.214647889137268,0.8491309881210327,1.4335757493972778,0.9274464845657349,0.8351587057113647,0.18813833594322205,1.4374759197235107,0.7280581593513489,1.5473254919052124,0.7875508666038513,1.7346783876419067,0.9011951684951782,1.871767520904541,0.9862405061721802,2.049806594848633,1.0372693538665771,2.2687344551086426,1.1155848503112793,random,21
id-00000180,vgg19bn,backdoor,polygon-4,1.0210564136505127,1.203777551651001,1.0934059619903564,1.2094480991363525,1.121173620223999,1.131687879562378,1.2467081546783447,1.194082498550415,1.3265559673309326,1.180903434753418,1.3829982280731201,1.1968111991882324,1.0165021419525146,0.6518581509590149,2.0375585556030273,1.8556357622146606,2.109908103942871,1.8613063097000122,2.1376757621765137,1.7835460901260376,2.2632102966308594,1.8459407091140747,2.3430581092834473,1.8327616453170776,2.3995003700256348,1.8486692905426025,random,7
id-00000181,wideresnet50,backdoor,polygon-4,1.038989782333374,1.104941487312317,1.1196463108062744,1.1486948728561401,1.2751938104629517,1.1625001430511475,1.3663045167922974,1.1436874866485596,1.4571057558059692,1.1354326009750366,1.59420907497406,1.1170833110809326,0.8233848810195923,0.45950445532798767,1.8623746633529663,1.564445972442627,1.9430311918258667,1.6081993579864502,2.098578691482544,1.6220046281814575,2.1896893978118896,1.6031919717788696,2.2804906368255615,1.5949370861053467,2.4175939559936523,1.5765877962112427,random,17
id-00000182,wideresnet101,clean,None,0.4076805114746094,0.4639885723590851,0.5295001268386841,0.600243330001831,0.6843088865280151,0.7317368984222412,0.8123084306716919,0.8204609155654907,0.9861199855804443,0.9246131181716919,1.1572562456130981,1.0251306295394897,0.7462072372436523,0.19854488968849182,1.1538877487182617,0.6625334620475769,1.2757073640823364,0.7987882494926453,1.4305161237716675,0.9302818179130554,1.5585156679153442,1.0190057754516602,1.7323272228240967,1.1231579780578613,1.9034634828567505,1.2236754894256592,random,15
id-00000183,densenet201,backdoor,polygon-3,1.1520389318466187,0.9832980632781982,1.452943205833435,1.0956684350967407,1.7328685522079468,1.1421231031417847,1.888053059577942,1.1633726358413696,2.119100570678711,1.1641587018966675,2.3427155017852783,1.1864757537841797,0.4848833978176117,0.19433580338954926,1.6369223594665527,1.1776338815689087,1.9378266334533691,1.2900042533874512,2.217751979827881,1.3364589214324951,2.372936487197876,1.35770845413208,2.6039838790893555,1.358494520187378,2.827598810195923,1.3808115720748901,random,22
id-00000184,vgg11bn,backdoor,None,0.8597685098648071,0.7013870477676392,0.8296889066696167,0.6375088691711426,1.0640918016433716,0.7706369161605835,1.2301644086837769,0.8758399486541748,1.307327389717102,0.9104857444763184,1.3548191785812378,0.8796504735946655,1.313783049583435,0.5407038927078247,2.173551559448242,1.2420909404754639,2.1434719562530518,1.1782127618789673,2.3778748512268066,1.3113408088684082,2.543947458267212,1.4165438413619995,2.621110439300537,1.451189637184143,2.668602228164673,1.4203543663024902,random,17
id-00000185,resnet50,backdoor,None,0.26033657789230347,0.2762541174888611,0.3785218596458435,0.4039067029953003,0.4893604516983032,0.48219120502471924,0.6456635594367981,0.6425995230674744,0.8124179244041443,0.8032965660095215,0.9686530232429504,0.9531481862068176,0.38672834634780884,0.1754942685365677,0.6470649242401123,0.4517483711242676,0.7652502059936523,0.5794009566307068,0.8760887980461121,0.6576854586601257,1.032391905784607,0.8180937767028809,1.1991462707519531,0.978790819644928,1.3553813695907593,1.1286424398422241,random,6
id-00000186,resnet18,clean,None,0.36197805404663086,0.26125380396842957,0.48275256156921387,0.3302324116230011,0.6176233291625977,0.37555089592933655,0.738648533821106,0.4400687515735626,0.9057501554489136,0.5176602602005005,1.0167769193649292,0.5599226951599121,1.2277156114578247,0.3242187201976776,1.5896936655044556,0.5854725241661072,1.7104681730270386,0.6544511318206787,1.8453389406204224,0.6997696161270142,1.9663641452789307,0.7642874717712402,2.1334657669067383,0.8418790102005005,2.244492530822754,0.8841413855552673,random,12
id-00000187,resnet34,backdoor,polygon-9,0.6370536088943481,0.18240457773208618,0.8785063028335571,0.3420060873031616,1.1634011268615723,0.4507637619972229,1.328942060470581,0.5130972266197205,1.582474708557129,0.6258553862571716,1.7565813064575195,0.6611830592155457,1.0919415950775146,0.6406274437904358,1.7289952039718628,0.823032021522522,1.9704478979110718,0.9826335310935974,2.255342721939087,1.0913912057876587,2.4208836555480957,1.1537246704101562,2.6744163036346436,1.2664828300476074,2.848522901535034,1.3018105030059814,random,21
id-00000188,resnet152,clean,None,0.42182457447052,0.5492352247238159,0.49114954471588135,0.5990265607833862,0.6179583072662354,0.6685628890991211,0.7320361137390137,0.7471495866775513,0.8666163682937622,0.8476870059967041,0.9999324083328247,0.9418574571609497,0.8752022981643677,0.2367868274450302,1.2970268726348877,0.7860220670700073,1.366351842880249,0.8358134031295776,1.493160605430603,0.9053497314453125,1.6072384119033813,0.9839364290237427,1.7418186664581299,1.0844738483428955,1.8751347064971924,1.1786442995071411,random,16
id-00000189,shufflenet2_0,backdoor,polygon-4,0.680046558380127,0.5805814266204834,0.9751708507537842,0.7926175594329834,1.0248444080352783,0.8124891519546509,1.2308274507522583,0.8527432680130005,1.5548144578933716,0.9482066631317139,1.6184226274490356,0.9665952920913696,0.3097068965435028,0.279143363237381,0.9897534251213074,0.8597248196601868,1.2848777770996094,1.071760892868042,1.3345513343811035,1.0916324853897095,1.5405343770980835,1.131886601448059,1.8645213842391968,1.2273499965667725,1.9281295537948608,1.2457386255264282,random,19
id-00000190,densenet161,backdoor,polygon-3,0.748371958732605,0.9270142316818237,0.8788098096847534,1.0563925504684448,1.0633223056793213,1.1196229457855225,1.196624755859375,1.1961359977722168,1.3776084184646606,1.235154390335083,1.6097190380096436,1.3239250183105469,0.43654540181159973,0.19125641882419586,1.1849173307418823,1.1182706356048584,1.3153551816940308,1.2476489543914795,1.4998676776885986,1.3108793497085571,1.6331701278686523,1.3873924016952515,1.814153790473938,1.4264107942581177,2.046264410018921,1.5151814222335815,random,13
id-00000191,resnet101,clean,None,0.619762659072876,0.4393519461154938,0.7792114019393921,0.5275123119354248,0.9682915210723877,0.6242333650588989,1.063887357711792,0.6695982217788696,1.2765536308288574,0.7471051216125488,1.4315452575683594,0.7510995864868164,1.0094249248504639,0.4111648499965668,1.6291875839233398,0.8505167961120605,1.788636326789856,0.9386771321296692,1.9777164459228516,1.035398244857788,2.073312282562256,1.0807631015777588,2.2859785556793213,1.158270001411438,2.4409701824188232,1.1622644662857056,random,23
id-00000192,shufflenet2_0,backdoor,polygon-4,0.5581371784210205,0.6567212343215942,0.6924904584884644,0.7383049726486206,0.7517566680908203,0.7698034048080444,0.851046085357666,0.7829769849777222,0.9492532014846802,0.8383889198303223,1.0436244010925293,0.8722018003463745,0.29181718826293945,0.1686187982559204,0.84995436668396,0.8253400325775146,0.9843076467514038,0.906923770904541,1.0435738563537598,0.9384222030639648,1.1428632736206055,0.9515957832336426,1.2410703897476196,1.0070077180862427,1.3354415893554688,1.040820598602295,random,14
id-00000193,vgg13bn,clean,None,1.0568122863769531,0.7297876477241516,1.2492976188659668,0.8531872630119324,1.3721339702606201,0.8413378596305847,1.5049588680267334,0.8675490021705627,1.6810448169708252,0.9054731726646423,1.838242530822754,0.9216529726982117,0.8855051398277283,0.5796884894371033,1.9423173666000366,1.3094761371612549,2.13480281829834,1.4328757524490356,2.257639169692993,1.421026349067688,2.3904640674591064,1.447237491607666,2.5665500164031982,1.4851616621017456,2.723747730255127,1.501341462135315,random,22
id-00000194,densenet169,clean,None,0.9908080101013184,0.7666642069816589,1.1904879808425903,0.8521232008934021,1.4600026607513428,0.9256682991981506,1.6865431070327759,0.9705249667167664,1.8587909936904907,0.963907778263092,2.130974769592285,0.9832131266593933,0.4865034520626068,0.3099115490913391,1.4773114919662476,1.076575756072998,1.6769914627075195,1.1620347499847412,1.946506142616272,1.2355798482894897,2.173046588897705,1.2804365158081055,2.34529447555542,1.2738193273544312,2.617478132247925,1.2931246757507324,random,21
id-00000195,resnet50,backdoor,None,0.5067159533500671,0.45490920543670654,0.6382858157157898,0.5261240601539612,0.825884997844696,0.6530205607414246,0.9453765749931335,0.7156414985656738,1.0957286357879639,0.8038377165794373,1.3076050281524658,0.9161545038223267,0.7368019223213196,0.14957071840763092,1.2435178756713867,0.6044799089431763,1.3750877380371094,0.6756947636604309,1.5626869201660156,0.8025912642478943,1.6821784973144531,0.8652122020721436,1.8325306177139282,0.953408420085907,2.0444068908691406,1.0657252073287964,random,8
id-00000196,resnet152,clean,None,0.7798740863800049,0.5608928203582764,0.9654541015625,0.6273431777954102,1.2158125638961792,0.7362998723983765,1.4822248220443726,0.8625377416610718,1.641159176826477,0.892758846282959,1.8832894563674927,0.9472097158432007,0.6736301183700562,0.1743318736553192,1.453504204750061,0.7352246642112732,1.6390842199325562,0.801675021648407,1.8894426822662354,0.9106317758560181,2.1558549404144287,1.0368696451187134,2.314789295196533,1.0670907497406006,2.556919574737549,1.1215416193008423,random,14
id-00000197,vgg11bn,backdoor,None,0.7335970401763916,0.6098507046699524,0.7705036401748657,0.5950189232826233,0.9521762132644653,0.6991711258888245,1.17147958278656,0.8377942442893982,1.256685733795166,0.8804705739021301,1.3620152473449707,0.9271991848945618,0.7833547592163086,0.38948720693588257,1.5169517993927002,0.999337911605835,1.5538583993911743,0.9845061302185059,1.735530972480774,1.088658332824707,1.9548343420028687,1.2272814512252808,2.0400404930114746,1.2699577808380127,2.1453700065612793,1.3166863918304443,random,9
id-00000198,vgg11bn,backdoor,polygon-4,0.7469449639320374,0.8552907705307007,0.75101238489151,0.8597710132598877,1.0019376277923584,0.9620532989501953,1.079355239868164,0.9536324739456177,1.0881593227386475,1.0318394899368286,1.187812089920044,1.0687483549118042,0.6435632109642029,0.4611595571041107,1.3905081748962402,1.3164503574371338,1.394575595855713,1.3209306001663208,1.6455007791519165,1.4232128858566284,1.7229185104370117,1.4147920608520508,1.7317224740982056,1.4929990768432617,1.8313753604888916,1.5299079418182373,random,17
id-00000199,vgg11bn,backdoor,polygon-4,1.3135807514190674,1.5631307363510132,1.546008825302124,1.8350785970687866,1.8207755088806152,1.9438577890396118,2.066840171813965,2.0278496742248535,2.187107563018799,2.0842795372009277,2.259289503097534,2.0977835655212402,1.000438928604126,0.5209130048751831,2.3140196800231934,2.0840437412261963,2.54644775390625,2.3559916019439697,2.821214437484741,2.464770793914795,3.067279100418091,2.548762559890747,3.187546491622925,2.6051924228668213,3.25972843170166,2.618696451187134,random,13
id-00000200,vgg16bn,clean,None,1.1324255466461182,1.1086283922195435,1.2684237957000732,1.0992014408111572,1.450080394744873,1.1481808423995972,1.589198350906372,1.1669697761535645,1.7149388790130615,1.1665993928909302,1.7983179092407227,1.1244810819625854,0.7920137047767639,0.2806180715560913,1.9244393110275269,1.3892464637756348,2.0604374408721924,1.3798195123672485,2.242094039916992,1.4287989139556885,2.381211996078491,1.4475878477096558,2.5069525241851807,1.4472174644470215,2.590331554412842,1.4050991535186768,random,21
id-00000201,vgg19bn,backdoor,polygon-3,0.8425981998443604,0.8086518049240112,1.0477824211120605,1.0506595373153687,1.1972219944000244,1.11613929271698,1.3304111957550049,1.143327236175537,1.5199637413024902,1.2412608861923218,1.6329162120819092,1.2587321996688843,0.6739048957824707,0.259799599647522,1.516503095626831,1.0684514045715332,1.7216873168945312,1.3104591369628906,1.8711268901824951,1.375938892364502,2.0043160915374756,1.403126835823059,2.193868637084961,1.5010604858398438,2.30682110786438,1.5185317993164062,random,16
id-00000202,resnet101,backdoor,None,0.4053036570549011,0.5215017795562744,0.49516838788986206,0.6078775525093079,0.6350018382072449,0.6878711581230164,0.7515916228294373,0.7615466117858887,0.882301390171051,0.8081315159797668,1.0111827850341797,0.8499289155006409,0.8943424820899963,0.17478470504283905,1.2996461391448975,0.6962864995002747,1.3895108699798584,0.7826622724533081,1.5293443202972412,0.8626558780670166,1.6459341049194336,0.9363313317298889,1.7766438722610474,0.9829162359237671,1.9055252075195312,1.0247136354446411,random,13
id-00000203,wideresnet101,clean,None,0.2759641408920288,0.28553205728530884,0.3713207244873047,0.4067186117172241,0.536105751991272,0.6258180737495422,0.654202938079834,0.7566176056861877,0.8072166442871094,0.9097416996955872,0.9520936012268066,1.0008158683776855,0.7278041839599609,0.22382383048534393,1.0037683248519897,0.509355902671814,1.0991249084472656,0.6305424571037292,1.263909935951233,0.8496419191360474,1.382007122039795,0.9804414510726929,1.5350208282470703,1.1335655450820923,1.6798977851867676,1.224639654159546,random,13
id-00000204,densenet169,backdoor,None,0.8343555331230164,0.6849389672279358,1.0400042533874512,0.8073883056640625,1.301365613937378,0.8890185356140137,1.3898975849151611,0.8824280500411987,1.6118314266204834,0.927078127861023,1.8205537796020508,0.9696484804153442,0.5158475041389465,0.16307449340820312,1.350203037261963,0.8480134606361389,1.5558518171310425,0.9704627990722656,1.8172131776809692,1.0520930290222168,1.9057451486587524,1.0455025434494019,2.127678871154785,1.090152621269226,2.3364012241363525,1.1327229738235474,random,21
id-00000205,shufflenet2_0,backdoor,polygon-4,0.7212703227996826,0.8200891613960266,0.8782579898834229,0.9044284820556641,1.050492286682129,0.9600586295127869,1.231347680091858,1.047052025794983,1.425269603729248,1.1504266262054443,1.5261735916137695,1.1552883386611938,0.5185098648071289,0.08263309299945831,1.2397801876068115,0.9027222394943237,1.3967678546905518,0.9870615601539612,1.5690021514892578,1.042691707611084,1.7498575448989868,1.1296851634979248,1.943779468536377,1.2330597639083862,2.0446834564208984,1.2379214763641357,random,12
id-00000206,densenet169,backdoor,None,0.4567396640777588,0.37408509850502014,0.5613856315612793,0.4396480619907379,0.7212492227554321,0.5047895908355713,0.8403767347335815,0.546887993812561,1.0490909814834595,0.6692726612091064,1.2642487287521362,0.7570148706436157,1.0754257440567017,0.4246561825275421,1.5321654081344604,0.7987412810325623,1.636811375617981,0.86430424451828,1.7966749668121338,0.9294458031654358,1.9158024787902832,0.9715441465377808,2.124516725540161,1.0939288139343262,2.339674472808838,1.1816710233688354,random,18
id-00000207,vgg13bn,backdoor,None,0.78884357213974,0.7935116291046143,0.9450265765190125,0.8806730508804321,1.1067228317260742,0.9685766696929932,1.2383968830108643,1.026639461517334,1.3745288848876953,1.0917842388153076,1.4677345752716064,1.105409860610962,0.7104139924049377,0.2632090747356415,1.4992575645446777,1.0567207336425781,1.6554405689239502,1.143882155418396,1.8171368837356567,1.231785774230957,1.9488108158111572,1.2898485660552979,2.0849428176879883,1.3549933433532715,2.1781485080718994,1.3686189651489258,random,12
id-00000208,densenet201,clean,None,0.4609907865524292,0.29846230149269104,0.6408908367156982,0.3979569375514984,0.9783751964569092,0.5569788217544556,1.189527988433838,0.6397876739501953,1.4576390981674194,0.7165710926055908,1.7001296281814575,0.7678141593933105,0.6529825925827026,0.3973267376422882,1.1139733791351318,0.6957890391349792,1.2938734292984009,0.7952836751937866,1.6313577890396118,0.9543055295944214,1.8425105810165405,1.0371143817901611,2.110621690750122,1.1138978004455566,2.35311222076416,1.1651408672332764,random,13
id-00000209,resnet101,clean,None,0.337999165058136,0.35862258076667786,0.43612319231033325,0.46563228964805603,0.5700554251670837,0.5915833711624146,0.641422688961029,0.6675981283187866,0.7757734656333923,0.7484551668167114,0.9081273674964905,0.8251968622207642,0.9190099835395813,0.17765453457832336,1.2570091485977173,0.5362771153450012,1.3551331758499146,0.6432868242263794,1.489065408706665,0.7692378759384155,1.5604326725006104,0.8452526330947876,1.6947834491729736,0.9261096715927124,1.8271373510360718,1.0028513669967651,random,6
id-00000210,densenet121,backdoor,None,0.4229024052619934,0.42933517694473267,0.5612444281578064,0.537103533744812,0.7718719840049744,0.6846405267715454,0.9296169877052307,0.7493910193443298,1.142453670501709,0.8161693811416626,1.373746395111084,0.8738038539886475,0.925201952457428,0.218129500746727,1.3481043577194214,0.6474646925926208,1.4864463806152344,0.7552330493927002,1.6970739364624023,0.9027700424194336,1.8548189401626587,0.967520534992218,2.067655563354492,1.0342988967895508,2.298948287963867,1.0919333696365356,random,17
id-00000211,resnet152,clean,None,0.8292042016983032,0.5803577303886414,0.9426190853118896,0.5603390336036682,1.1905491352081299,0.6733265519142151,1.4370231628417969,0.7594506144523621,1.6041738986968994,0.7550265192985535,1.8640952110290527,0.7680830359458923,0.9990553855895996,0.6093898415565491,1.8282595872879028,1.1897475719451904,1.9416744709014893,1.1697288751602173,2.1896045207977295,1.2827163934707642,2.4360785484313965,1.3688404560089111,2.603229284286499,1.3644163608551025,2.8631505966186523,1.3774728775024414,random,20
id-00000212,shufflenet1_5,clean,None,0.180450439453125,0.185703843832016,0.3069797158241272,0.30685117840766907,0.38814830780029297,0.3797317445278168,0.515091061592102,0.48435571789741516,0.6762893199920654,0.5740504860877991,0.7677005529403687,0.6322583556175232,0.5218687057495117,0.09216020256280899,0.7023191452026367,0.2778640389442444,0.8288484215736389,0.39901137351989746,0.9100170135498047,0.47189193964004517,1.0369597673416138,0.5765159130096436,1.1981580257415771,0.6662107110023499,1.2895692586898804,0.724418580532074,random,7
id-00000213,resnet101,backdoor,None,0.6180942058563232,0.4572615921497345,0.7056374549865723,0.5196305513381958,0.9097012281417847,0.6677122116088867,1.033097743988037,0.7426401376724243,1.1733181476593018,0.8271192312240601,1.3700664043426514,0.9065816402435303,0.5802414417266846,0.2807377874851227,1.1983356475830078,0.7379993796348572,1.2858788967132568,0.8003683090209961,1.4899426698684692,0.9484500288963318,1.6133391857147217,1.0233778953552246,1.7535595893859863,1.1078569889068604,1.950307846069336,1.1873193979263306,random,14
id-00000214,vgg11bn,clean,None,0.6075928211212158,0.45193445682525635,0.6668747663497925,0.4965633153915405,0.7850273847579956,0.5135977268218994,0.9049816131591797,0.5605440139770508,0.9745848178863525,0.6038086414337158,1.073746681213379,0.6142135858535767,1.147423505783081,0.6047306060791016,1.7550163269042969,1.056665062904358,1.8142982721328735,1.101293921470642,1.9324508905410767,1.118328332901001,2.0524051189422607,1.1652746200561523,2.1220083236694336,1.2085392475128174,2.22117018699646,1.2189441919326782,random,12
id-00000215,densenet201,backdoor,None,0.6711443662643433,0.553078830242157,0.809072732925415,0.6639856100082397,1.06308913230896,0.8482060432434082,1.1834882497787476,0.9177936315536499,1.3543139696121216,0.9732764959335327,1.6272733211517334,1.0376604795455933,0.42046427726745605,0.36853575706481934,1.0916086435317993,0.9216145873069763,1.229537010192871,1.032521367073059,1.483553409576416,1.2167418003082275,1.6039525270462036,1.2863293886184692,1.7747782468795776,1.341812252998352,2.0477375984191895,1.4061962366104126,random,15
id-00000216,googlenet,backdoor,None,0.31915467977523804,0.33265161514282227,0.4211098551750183,0.4238741993904114,0.5325412154197693,0.5265831351280212,0.6602346301078796,0.6323727965354919,0.838528573513031,0.7957400679588318,0.9859816431999207,0.8864268660545349,0.6212835907936096,0.20669859647750854,0.9404382705688477,0.5393502116203308,1.042393445968628,0.6305727958679199,1.153824806213379,0.7332817316055298,1.2815182209014893,0.8390713930130005,1.4598121643066406,1.0024386644363403,1.6072652339935303,1.0931254625320435,random,8
id-00000217,densenet201,clean,None,0.3475685715675354,0.3443383574485779,0.4536542296409607,0.46420544385910034,0.5994189381599426,0.6167088150978088,0.6825631260871887,0.647794783115387,0.8321443200111389,0.7370844483375549,0.9549546837806702,0.7532385587692261,0.7246349453926086,0.17449693381786346,1.072203516960144,0.5188353061676025,1.1782891750335693,0.638702392578125,1.3240538835525513,0.7912057638168335,1.4071980714797974,0.8222917318344116,1.5567792654037476,0.9115813970565796,1.6795896291732788,0.9277355074882507,random,7
id-00000218,resnet18,clean,None,0.46016961336135864,0.4259604513645172,0.582700788974762,0.5219196081161499,0.7590290904045105,0.6501150131225586,0.8934193253517151,0.7478418350219727,1.0885987281799316,0.8523601293563843,1.2629754543304443,0.935438871383667,0.7541834712028503,0.11044517159461975,1.214353084564209,0.536405622959137,1.3368842601776123,0.632364809513092,1.5132125616073608,0.760560154914856,1.6476027965545654,0.85828697681427,1.8427822589874268,0.9628053307533264,2.0171589851379395,1.0458840131759644,random,8
id-00000219,densenet201,backdoor,None,0.4450733959674835,0.4658347964286804,0.5821607112884521,0.5682897567749023,0.8040180206298828,0.7472885251045227,0.8418639898300171,0.7606263160705566,1.095503568649292,0.9128975868225098,1.3129143714904785,1.0747215747833252,0.4248271882534027,0.1593710035085678,0.8699005842208862,0.6252058148384094,1.0069879293441772,0.7276607751846313,1.228845238685608,0.9066595435142517,1.2666912078857422,0.9199973344802856,1.520330786705017,1.0722686052322388,1.7377415895462036,1.2340925931930542,random,13
id-00000220,resnet18,clean,None,0.27795520424842834,0.29794198274612427,0.3324514925479889,0.34106457233428955,0.4289589822292328,0.4262562394142151,0.47408124804496765,0.47041958570480347,0.5508487224578857,0.5033407807350159,0.627301812171936,0.5659229159355164,0.4233585298061371,0.14195148646831512,0.7013137340545654,0.4398934543132782,0.755810022354126,0.4830160439014435,0.8523175120353699,0.5682077407836914,0.8974397778511047,0.6123710870742798,0.9742072820663452,0.6452922821044922,1.0506603717803955,0.7078744173049927,random,5
id-00000221,wideresnet101,clean,None,0.4168679118156433,0.560223400592804,0.4983319640159607,0.6486470103263855,0.6342648863792419,0.7568175196647644,0.7249290347099304,0.8261198997497559,0.8326000571250916,0.9171236753463745,0.9849106669425964,1.0283889770507812,0.7208719849586487,0.16370844841003418,1.137739896774292,0.7239318490028381,1.2192039489746094,0.8123554587364197,1.3551368713378906,0.9205259680747986,1.445801019668579,0.98982834815979,1.5534720420837402,1.0808321237564087,1.7057826519012451,1.1920974254608154,random,21
